aster-to-pole_distance_2_um,astere-to-pole_distance_1_um,cell_diameter_um,centrosome,chromosomes,classification,classification_CAT,cleavage_type,cleavage_type_CAT,day_old,distance_between_chromosomes_um,fixation,fixation_CAT,genome,inner_aster_diameter_1_um,inner_aster_diameter_2_um,metaphase_plate_aspect_ratio_um,metaphase_plate_lengt_h_um,metaphase_plate_width_um,microscope,microscope_CAT,num_of_cells,num_of_cells_CAT,num_of_cells_NUM,organism,organism_CAT,outer__diameter_2_um,outer_aster_diameter_1_um,phylum,phylum_CAT,polar_body_diameter_1_um,polar_body_diameter_2_um,spindle_aspect_ratio_asters_um,spindle_aspect_ratio_poles_um,spindle_length__asters_um,spindle_length_poles_um,spindle_width_um,stage,stage_CAT,time_pf
0.0,0.0,235.36122,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.833068362480127,2.5675675675675675,28.81494,26.11455,10.17093,mII,5.0,0
,,262.71236,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.982832618025751,2.982832618025751,22.476300000000002,22.476300000000002,7.535220000000001,mII,5.0,0
,,258.72700000000003,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.3408769448373405,2.3408769448373405,26.76135,26.76135,11.432190000000002,mII,5.0,0
0.0,0.0,221.38032,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,1.313131313131313,8.4084,6.403320000000001,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,4.649214659685863,4.00523560209424,28.71792,24.7401,6.176940000000001,mII,5.0,0
,,227.3905,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.630390143737166,2.630390143737166,20.71377,20.71377,7.874790000000001,mII,5.0,0
,,221.12320000000003,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,1.5794392523364487,10.93092,6.92076,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.1737451737451736,2.1737451737451736,18.20742,18.20742,8.37606,mII,5.0,0
0.0,0.0,215.77248000000003,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,1.6901408450704225,9.702,5.74035,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.987562189054726,2.5771144278606966,19.42017,16.75212,6.5003400000000005,mII,5.0,0
,,227.55120000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.382271468144044,1.6842105263157892,27.8124,19.66272,11.674740000000002,mII,5.0,0
,,239.76440000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,2.011049723756906,11.77176,5.853540000000001,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,2.4107142857142856,2.0517857142857143,21.829500000000003,18.579330000000002,9.055200000000001,mII,5.0,0
0.0,0.0,246.83520000000001,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,2.357723577235772,9.3786,3.9778200000000004,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,9.8,7.7,3.7784090909090904,3.232954545454545,21.5061,18.40146,5.691840000000001,mII,5.0,0
0.0,0.0,234.04348000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,4.75398,5.0935500000000005,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,25.85583,25.031160000000003,echinodermata,1,9.8,7.7,2.5205673758865244,2.177304964539007,28.73409,24.82095,11.39985,mII,5.0,0
0.0,0.0,222.44094,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,5.88588,4.786320000000001,,14.132580000000003,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,3.4361493123772107,2.838899803536346,28.281330000000004,23.365650000000002,8.23053,mII,5.0,0
0.0,0.0,182.49092,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,10.8339,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,3.11623246492986,2.6913827655310625,25.144350000000003,21.716310000000004,8.06883,mII,5.0,0
0.0,0.0,222.4088,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,4.91568,3.96165,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,31.499160000000003,34.264230000000005,echinodermata,1,5.530140000000001,7.7,2.979057591623037,2.4659685863874348,27.60219,22.84821,9.26541,mII,5.0,0
0.0,0.0,218.55200000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,2.476284584980237,1.988142292490118,20.261010000000002,16.26702,8.182020000000001,mII,5.0,0
0.0,0.0,223.4694,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,10.04157,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,2.8294736842105266,2.294736842105263,21.732480000000002,17.625300000000003,7.680750000000001,mII,5.0,0
0.0,0.0,200.55360000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,2.215877437325905,1.735376044568245,25.72647,20.14782,11.61006,mII,5.0,0
0.0,0.0,221.80389000000002,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,5.1744,5.756520000000001,1.8392857142857146,13.324080000000002,7.24416,mm40,1.0,1,1.0,1.0,asterina_miniata,1,28.55622,22.91289,echinodermata,1,5.530140000000001,7.7,2.771869639794168,2.5780445969125214,26.13072,24.303510000000003,9.42711,mII,5.0,0
0.0,0.0,235.39336,1,36.0,bd,1,rah,1,131106,0.0,pf,1.0,811.0,1.71402,3.47655,,10.413480000000002,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,29.73663,27.27879,echinodermata,1,5.530140000000001,7.7,3.3200992555831266,2.6600496277915635,21.635460000000002,17.33424,6.51651,mII,5.0,0
0.0,0.0,195.26892,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,3.6867600000000005,3.6867600000000005,2.2560240963855422,12.111330000000002,5.3684400000000005,mm40,1.0,1,1.0,1.0,asterina_miniata,1,19.33932,19.64655,echinodermata,1,5.530140000000001,7.7,3.1849315068493156,2.7157534246575343,30.076200000000004,25.64562,9.44328,mII,5.0,0
0.0,0.0,220.23540000000003,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,2.4458955223880596,2.1417910447761193,21.19887,18.56316,8.66712,mII,5.0,0
0.0,0.0,197.45186999999999,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,3.42804,3.21783,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,3.527058823529412,2.9129411764705884,24.238830000000004,20.01846,6.87225,mII,5.0,0
0.0,0.0,221.65836000000002,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,3.05613,3.96165,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,16.477230000000002,17.35041,echinodermata,1,5.530140000000001,7.7,2.580645161290323,2.1431451612903225,20.6976,17.18871,8.02032,mII,5.0,0
0.0,0.0,211.82700000000003,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.10718,3.60591,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,17.900190000000002,21.45759,echinodermata,1,5.530140000000001,7.7,3.012216404886562,2.5968586387434565,27.90942,24.060960000000005,9.26541,mII,5.0,0
0.0,0.0,201.89862,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,3.96165,4.301220000000001,1.4109890109890109,10.38114,7.35735,mm40,1.0,1,1.0,1.0,asterina_miniata,1,17.72232,15.32916,echinodermata,1,5.530140000000001,7.7,3.473451327433628,2.9867256637168142,25.3869,21.829500000000003,7.308840000000001,mII,5.0,0
0.0,0.0,244.19934000000003,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.10718,4.34973,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,20.794620000000002,22.08822,echinodermata,1,5.530140000000001,7.7,2.849480968858131,2.3771626297577853,26.63199,22.21758,9.346260000000001,mII,5.0,0
0.0,0.0,206.08665000000002,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.59228,4.301220000000001,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,18.04572,15.490860000000001,echinodermata,1,5.530140000000001,7.7,3.5515267175572522,2.9618320610687023,30.092370000000003,25.09584,8.47308,mII,5.0,0
0.0,0.0,179.50316999999998,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,5.1744,4.98036,,11.965800000000002,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,19.59804,19.54953,echinodermata,1,5.530140000000001,7.7,3.1187499999999995,2.620833333333333,24.20649,20.34186,7.7616000000000005,mII,5.0,0
0.0,0.0,197.274,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.43058,3.6867600000000005,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,28.57239,32.92212,echinodermata,1,5.530140000000001,7.7,3.72992700729927,3.104622871046229,24.788610000000002,20.632920000000002,6.64587,mII,5.0,0
0.0,2.2638000000000003,214.22016,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,6.19311,4.931850000000001,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,19.727400000000003,24.093300000000003,echinodermata,1,5.530140000000001,7.7,2.977883096366509,2.2353870458135865,30.48045,22.880550000000003,10.23561,mII,5.0,0
0.0,0.0,217.42182,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.62462,4.62462,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,33.90849,26.971560000000004,echinodermata,1,5.530140000000001,7.7,3.093525179856115,2.4874100719424463,27.8124,22.363110000000002,8.99052,mII,5.0,0
0.0,0.0,233.18757,1,36.0,bd,1,rah,1,140110,0.0,pf,1.0,811.0,4.81866,,2.4358208955223883,13.19472,5.41695,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,3.5525114155251143,3.036529680365297,25.16052,21.5061,7.08246,mII,5.0,0
0.0,0.0,236.32455000000002,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,5.3684400000000005,,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,29.52642,31.757880000000004,echinodermata,1,5.530140000000001,7.7,2.330812854442344,1.714555765595463,19.93761,14.666190000000002,8.553930000000001,mII,5.0,0
0.0,0.0,223.25919000000002,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,5.12589,4.54377,,,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,23.1231,19.517190000000003,echinodermata,1,5.530140000000001,7.7,4.004255319148936,3.7276595744680847,30.43194,28.32984,7.599900000000001,mII,5.0,0
0.0,0.0,231.60291,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,5.530140000000001,6.5650200000000005,,14.261940000000001,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,33.40722,33.617430000000006,echinodermata,1,5.530140000000001,7.7,2.402409638554217,1.691566265060241,32.24298,22.70268,13.421100000000001,mII,5.0,0
0.0,0.0,208.81938000000002,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,6.581190000000001,5.497800000000001,2.3884057971014494,13.324080000000002,5.5786500000000006,mm40,1.0,1,1.0,1.0,asterina_miniata,1,19.85676,23.672880000000003,echinodermata,1,5.530140000000001,7.7,2.661129568106312,2.0996677740863787,25.90434,20.43888,9.734340000000001,mII,5.0,0
0.0,0.0,247.54653000000002,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,5.5786500000000006,6.1446000000000005,1.737704918032787,13.71216,7.89096,mm40,1.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,5.530140000000001,7.7,3.282352941176471,2.697478991596639,31.580010000000005,25.95285,9.62115,mII,5.0,0
0.0,0.0,219.16818000000004,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,4.656960000000001,6.04758,,12.030480000000003,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,25.128180000000004,24.222660000000005,echinodermata,1,5.530140000000001,7.7,2.742765273311897,2.2636655948553055,27.58602,22.767360000000004,10.05774,mII,5.0,0
0.0,0.0,217.56735,1,36.0,bd,1,rah,1,140324,0.0,pf,1.0,811.0,7.1956500000000005,6.7752300000000005,,15.60405,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,41.81562000000001,32.61489,echinodermata,1,5.530140000000001,7.7,2.5071225071225074,2.1082621082621085,28.459200000000003,23.931600000000003,11.35134,mII,5.0,0
,,229.9617,1,36.0,bd,1,rah,1,140603,,df,2.0,811.0,,,,,,mm20,2.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,11.763240000000001,7.7,,,,,6.33158,aII,6.0,75
0.0,0.0,249.24570000000003,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,4.88528,,2.6293103448275863,9.8027,3.72824,mm20,2.0,1,1.0,1.0,asterina_miniata,1,,22.59442,echinodermata,1,11.763240000000001,7.7,2.2890625,2.2890625,18.83404,18.83404,8.22784,mII,5.0,20
0.0,0.0,234.58986000000002,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,2.44264,2.5712,1.4093264248704662,8.74208,6.20302,mm20,2.0,1,1.0,1.0,asterina_miniata,1,20.4,25.29418,echinodermata,1,6.27396,7.7,2.3691756272401436,1.9354838709677422,21.24454,17.355600000000003,8.96706,mII,5.0,20
0.0,0.0,226.9084,1,36.0,bd,1,rah,1,140603,15.780740000000002,df,2.0,811.0,0.0,0.0,,11.98822,,mm20,2.0,1,1.0,1.0,asterina_miniata,1,0.0,0.0,echinodermata,1,6.27396,7.7,1.8904761904761906,1.8904761904761906,12.759580000000001,12.759580000000001,6.7494000000000005,aII,6.0,20
,,238.4788,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,,,2.11587982832618,15.84502,7.488620000000001,mm20,2.0,1,1.0,1.0,asterina_miniata,1,,25.358460000000004,echinodermata,1,6.27396,7.7,2.8571428571428577,1.8973214285714288,20.5696,13.659500000000001,7.1993599999999995,mII,5.0,20
0.0,0.0,207.6244,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,2.63548,2.5712,,10.831180000000002,,mm20,2.0,1,1.0,1.0,asterina_miniata,1,22.7,23.65504,echinodermata,1,6.27396,7.7,2.0848484848484845,1.5424242424242423,22.11232,16.35926,10.606200000000001,mII,5.0,20
0.0,0.0,222.98732,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,,,3.313559322033898,12.566740000000001,3.7925200000000006,mm20,2.0,1,1.0,1.0,asterina_miniata,1,31.7,38.182320000000004,echinodermata,1,4.6893,7.7,4.304054054054054,3.0945945945945943,20.473180000000003,14.72012,4.7567200000000005,mII,5.0,20
2.4105000000000003,4.9817,175.67724,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,,,1.7971698113207548,12.24534,6.81368,mm20,2.0,1,1.0,1.0,asterina_miniata,1,27.8,16.3914,echinodermata,1,4.6893,7.7,2.9957446808510646,2.021276595744681,22.626560000000005,15.2665,7.5529,mII,5.0,20
,2.8926000000000003,246.0317,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,,,2.3544973544973544,14.3023,6.07446,mm20,2.0,1,1.0,1.0,asterina_miniata,1,29.8,25.004920000000002,echinodermata,1,4.6893,7.7,2.886120996441281,1.9145907473309607,26.06554,17.29132,9.03134,mII,5.0,20
0.0,0.0,205.31032,1,36.0,bd,1,rah,1,140603,10.09196,df,2.0,811.0,0.0,0.0,,8.13142,,mm20,2.0,1,1.0,1.0,asterina_miniata,1,0.0,0.0,echinodermata,1,4.6893,7.7,1.6993865030674844,1.6993865030674844,17.80556,17.80556,10.477640000000001,aII,6.0,20
0.0,0.0,209.07070000000002,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,5.27096,5.27096,2.251461988304093,12.3739,5.495940000000001,mm20,2.0,1,1.0,1.0,asterina_miniata,1,12.968340000000001,25.58344,echinodermata,1,6.7105500000000005,7.7,1.4059701492537313,1.1074626865671642,15.137940000000002,11.923940000000002,10.766900000000001,mII,5.0,20
2.4255,5.303100000000001,178.51680000000002,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,3.05613,4.34973,2.4983922829581995,12.564090000000002,5.02887,mm40,1.0,1,1.0,1.0,asterina_miniata,1,26.033700000000003,17.253390000000003,echinodermata,1,8.844990000000001,7.7,4.391044776119403,2.811940298507463,23.786070000000002,15.232140000000001,5.41695,mII,5.0,20
0.0,5.978040000000001,206.95983000000004,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,2.6033700000000004,0.0,2.6984732824427486,11.432190000000002,4.23654,mm40,1.0,1,1.0,1.0,asterina_miniata,1,0.0,14.48832,echinodermata,1,8.844990000000001,7.7,3.894308943089431,3.046070460704607,23.23629,18.17508,5.96673,mII,5.0,20
3.02379,0.0,197.16081,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,2.9106,2.55486,3.3218390804597697,14.019390000000001,4.220370000000001,mm40,1.0,1,1.0,1.0,asterina_miniata,1,25.192860000000003,39.907560000000004,echinodermata,1,8.844990000000001,7.7,3.399577167019028,2.5200845665961946,26.001360000000002,19.27464,7.64841,mII,5.0,20
0.0,0.0,192.19662,1,36.0,bd,1,rah,1,140603,10.60752,df,2.0,811.0,0.0,0.0,,8.101170000000002,,mm40,1.0,1,1.0,1.0,asterina_miniata,1,0.0,0.0,echinodermata,1,8.844990000000001,7.7,2.178030303030303,2.178030303030303,18.5955,18.5955,8.53776,aII,6.0,20
0.0,0.0,176.52789,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,4.0425,4.54377,2.617747440273037,12.40239,4.7378100000000005,mm40,1.0,1,1.0,1.0,asterina_miniata,1,22.91289,23.85075,echinodermata,1,13.43727,7.7,1.0861297539149886,0.8568232662192392,15.70107,12.38622,14.455980000000002,mII,5.0,20
0.0,0.0,225.3,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,4.6,5.1,2.2962962962962963,12.4,5.4,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,13.43727,7.7,2.8846153846153846,2.576923076923077,22.5,20.1,7.8,mI,7.0,0
,,213.4,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,,,2.0,11.2,5.6,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,13.43727,7.7,4.081967213114754,4.081967213114754,24.9,24.9,6.1,mI,7.0,0
0.0,0.0,247.4,1,36.0,bd,1,rah,1,140617,,df,2.0,811.0,5.0,4.2,,,,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,13.43727,7.7,4.839285714285714,3.785714285714286,27.1,21.2,5.6,mI,7.0,0
0.0,0.0,239.6,1,36.0,bd,1,rah,1,140617,,df,2.0,811.0,4.8,5.3,,,,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,13.43727,7.7,4.80952380952381,3.6507936507936507,30.3,23.0,6.3,mI,7.0,0
0.0,0.0,228.8,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,3.7,4.0,2.5254237288135593,14.9,5.9,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,,,echinodermata,1,13.43727,7.7,3.8666666666666667,3.2933333333333334,29.0,24.7,7.5,mI,7.0,0
0.0,0.0,54.347370000000005,0,12.0,bpe,2,ro,2,131118,4.6893,m,3.0,100.0,0.0,0.0,,3.62208,,mm40,1.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,13.43727,7.7,1.5000000000000002,1.5000000000000002,4.9480200000000005,4.9480200000000005,3.29868,aI,8.0,0
0.0,0.0,58.32519,0,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,0.0,0.0,1.6647058823529413,4.576110000000001,2.7489000000000003,mm40,1.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.3900709219858158,1.3900709219858158,9.50796,9.50796,6.83991,mI,7.0,0
0.0,0.0,73.26627,0,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,0.0,0.0,2.2962962962962967,5.012700000000001,2.18295,mm40,1.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.5055679287305122,1.5055679287305122,10.93092,10.93092,7.260330000000001,mI,7.0,0
0.0,0.0,45.72876000000001,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,2.0166666666666666,3.9131400000000003,1.9404000000000001,mm40,1.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.582089552238806,1.582089552238806,8.5701,8.5701,5.41695,mI,7.0,0
0.0,0.0,35.68719,0,12.0,bpe,2,ro,2,131204,2.8459200000000004,m,3.0,100.0,0.0,0.0,,1.87572,,mm41,41.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,0.9253731343283581,0.9253731343283581,2.00508,2.00508,2.16678,aI,8.0,0
0.0,0.0,51.85719,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,1.276315789473684,3.13698,2.45784,mm42,42.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.0342105263157892,1.0342105263157892,6.35481,6.35481,6.1446000000000005,mI,7.0,0
0.0,0.0,44.75856,0,12.0,bpe,2,ro,2,131204,2.89443,m,3.0,100.0,0.0,0.0,,2.61954,,mm43,43.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,0.9117647058823529,0.9117647058823529,2.5063500000000003,2.5063500000000003,2.7489000000000003,aI,8.0,0
0.0,0.0,47.52363,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,1.7372262773722629,3.84846,2.21529,mm44,44.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,2.0036764705882355,2.0036764705882355,8.812650000000001,8.812650000000001,4.39824,mI,7.0,0
0.0,0.0,49.8036,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,1.8068965517241378,4.23654,2.34465,mm45,45.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.5659163987138265,1.5659163987138265,7.874790000000001,7.874790000000001,5.02887,mI,7.0,0
0.0,0.0,52.50399,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,1.7083333333333333,3.9778200000000004,2.3284800000000003,mm46,46.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,3.96165,7.7,1.4478873239436618,1.4478873239436618,8.31138,8.31138,5.74035,mI,7.0,0
0.0,0.0,38.45226,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,1.8500000000000003,2.9914500000000004,1.617,mm47,47.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,2.8620900000000002,7.7,1.6651376146788988,1.6651376146788988,5.8697099999999995,5.8697099999999995,3.5250600000000003,mII,5.0,0
0.0,0.0,46.35939,0,12.0,bpe,2,ro,2,131204,0.0,m,3.0,100.0,0.0,0.0,2.18421052631579,5.3684400000000005,2.45784,mm48,48.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,2.8620900000000002,7.7,1.261455525606469,1.261455525606469,7.56756,7.56756,5.999070000000001,mI,7.0,0
0.0,0.0,44.2308,0,12.0,bpe,2,ro,2,131122,0.0,m,3.0,100.0,0.0,0.0,2.1902834008097165,5.0313,2.2971,nsd60,4.0,1,1.0,1.0,caenorhabditis_elegans,2,0.0,0.0,nematoda,2,2.8620900000000002,7.7,1.3722943722943721,1.3722943722943721,8.844299999999999,8.844299999999999,6.4449,mI,7.0,0
0.0,0.0,85.4,1,32.0,bpl,3,sp,3,100423,6.4,df,2.0,,3.4,3.6,,8.1,,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,33.5,14.5,nemertea,3,2.8620900000000002,7.7,2.3275862068965516,2.120689655172414,13.5,12.3,5.8,aI,8.0,0
0.0,0.5,92.7,1,32.0,bpl,3,sp,3,100423,8.5,df,2.0,,3.9,5.3,,8.7,,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,30.8,32.4,nemertea,3,7.0,7.7,1.4782608695652173,1.373913043478261,17.0,15.8,11.5,aII,6.0,0
0.0,0.0,97.3,1,32.0,bpl,3,sp,3,100423,10.0,df,2.0,,3.5,,,7.4,,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,,38.3,nemertea,3,7.0,7.7,1.857142857142857,1.6703296703296704,16.9,15.2,9.1,aI,8.0,0
0.0,0.0,100.3,1,32.0,bpl,3,sp,3,100423,0.0,df,2.0,,4.5,4.3,2.3488372093023258,10.1,4.3,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,43.7,30.4,nemertea,3,7.0,7.7,1.5327102803738317,1.383177570093458,16.4,14.8,10.7,mI,7.0,0
0.0,0.9,93.4,1,32.0,bpl,3,sp,3,100423,11.8,df,2.0,,4.7,,,8.8,,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,29.4,49.6,nemertea,3,9.9,7.7,2.2526315789473683,2.0105263157894737,21.4,19.1,9.5,aII,6.0,0
0.0,0.0,94.1,1,32.0,bpl,3,sp,3,100423,2.3,df,2.0,,3.2,,,7.2,,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,28.6,27.6,nemertea,3,9.9,7.7,2.0694444444444446,1.8888888888888888,14.9,13.6,7.2,aI,8.0,0
0.0,0.0,92.2,1,32.0,bpl,3,sp,3,100522,0.0,df,2.0,,3.2,5.0,2.972222222222222,10.7,3.6,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,39.7,37.5,nemertea,3,9.9,7.7,1.6062992125984252,1.3700787401574803,20.4,17.4,12.7,mI,7.0,0
0.0,0.0,97.6,1,32.0,bpl,3,sp,3,100522,0.0,df,2.0,,2.4,2.7,2.384615384615385,9.3,3.9,olf,23.0,1,1.0,1.0,cerebratulus_marginatus,3,22.5,31.7,nemertea,3,7.0,7.7,2.0140845070422535,1.6760563380281692,14.3,11.9,7.1,mII,5.0,0
,,109.27686,0,28.0,bd,1,b,4,140317,,m,3.0,115.0,,,,,,mm40,1.0,1,1.0,1.0,ciona_intestinalis,4,,,chordata,4,8.812650000000001,7.7,,,,,,aI,8.0,30
