"","cell_diameter_um","spindle_length__asters_um","spindle_length_poles_um","spindle_width_um","spindle_aspect_ratio_asters_um","spindle_aspect_ratio_poles_um","metaphase_plate_lengt_h_um","metaphase_plate_width_um","metaphase_plate_aspect_ratio_um","distance_between_chromosomes_um","genome","astere.to.pole_distance_AVG","inner_aster_diameter_AVG","polar_body_diameter_AVG","outer_aster_diameter_AVG"
"1647",115.89039,34.55529,29.4294,13.63131,2.5349940688019,2.15895610913405,12.59643,4.3659,2.88518518518519,0,788.631328459225,0,7.38969,5.22366,50.264445
"1648",118.6878,35.75187,26.58348,16.17,2.211,1.644,10.54284,4.43058,2.37956204379562,0,794.918926166364,1.85955,6.9531,5.22366,46.351305
"1649",121.74393,35.47698,28.97664,16.21851,2.18743768693918,1.78664007976072,13.66365,4.73781,2.8839590443686,0,788.631328459225,0,5.861625,5.22366,50.264445
"1650",119.69034,34.52295,26.71284,14.0679,2.45402298850575,1.89885057471264,11.91729,3.89697,3.05809128630705,0,794.918926166364,0,6.136515,5.22366,46.69896
"1651",120.51501,31.83873,28.89579,13.98705,2.27630057803468,2.06589595375723,12.32154,3.44421,3.57746478873239,0,788.631328459225,0,6.37098,5.22366,55.31757
"1652",115.46997,34.13487,27.68304,12.51558,2.72739018087855,2.21188630490956,10.3488,4.01016,2.58064516129032,0,734.05971454359,0,7.56756,5.22366,52.82739
"1653",113.27085,32.5017,27.05241,16.23468,2.00199203187251,1.66633466135458,10.89858,4.43058,2.45985401459854,0,794.918926166364,0,7.74543,5.22366,43.52964
"1654",112.39767,30.77151,21.94269,15.8466,1.94183673469388,1.38469387755102,12.27303,4.28505,2.86415094339623,0,794.918926166364,0,7.40586,5.22366,49.02744
"1655",113.5134,31.67703,24.96648,12.30537,2.5742444152431,2.02890932982917,13.67982,5.28759,2.58715596330275,0,788.631328459225,0,8.529675,5.22366,52.32612
"1656",116.48868,33.34254,25.25754,15.1998,2.1936170212766,1.66170212765957,10.0254,5.96673,1.68021680216802,0,793.844973069443,0,7.87479,5.22366,45.08196
"1657",121.5984,40.24713,29.46174,16.31553,2.46679881070367,1.80574826560951,16.02447,6.92076,2.31542056074766,0,773.604926071968,0,7.30884,5.22366,53.05377
"1658",116.94144,35.13741,29.36472,17.49594,2.0083179297597,1.67837338262477,14.11641,4.64079,3.0418118466899,0,788.631328459225,0,7.494795,5.22366,61.26813
"1659",113.98233,35.97825,27.99027,12.7743,2.81645569620253,2.19113924050633,10.80156,4.65696,2.31944444444444,0,788.631328459225,0,7.316925,5.22366,55.406505
"1660",111.28194,32.72808,27.66687,16.0083,2.04444444444444,1.72828282828283,11.319,5.38461,2.1021021021021,0,788.631328459225,0,8.21436,5.22366,55.325655
"1661",110.9262,33.42339,23.64054,14.8764,2.24673913043478,1.58913043478261,13.67982,5.80503,2.35654596100279,0,794.918926166364,2.52252,6.993525,5.22366,48.47766
"1662",112.59171,37.72461,31.95192,16.80063,2.24542829643888,1.90182868142445,11.38368,4.91568,2.31578947368421,0,794.918926166364,0,8.94201,5.22366,47.628735
"1663",106.77051,30.02769,21.3444,12.1275,2.476,1.76,9.75051,5.04504,1.93269230769231,0,793.844973069443,2.546775,6.104175,5.22366,48.33213
"1664",117.3942,35.68719,27.02007,9.57264,3.72804054054054,2.82263513513513,9.92838,4.43058,2.24087591240876,0,692.123585993515,1.79487,4.81866,5.22366,52.091655
"1665",112.93128,30.8847,25.0635,12.54792,2.46134020618557,1.99742268041237,11.23815,3.65442,3.07522123893805,0,788.631328459225,0,6.249705,5.22366,57.20946
"1666",111.573,32.34,28.08729,16.89765,1.91387559808612,1.6622009569378,12.03048,4.25271,2.82889733840304,0,794.918926166364,0,6.945015,5.22366,48.032985
"1667",111.60534,36.13995,27.08475,15.6849,2.30412371134021,1.72680412371134,11.4807,3.79995,3.02127659574468,0,788.631328459225,0,7.802025,5.22366,58.56774
"1668",115.66401,32.59872,24.72393,12.1275,2.688,2.03866666666667,12.15984,4.75398,2.5578231292517,0,794.918926166364,2.53869,8.659035,5.22366,46.464495
"1669",115.21125,32.93829,25.27371,16.04064,2.05342741935484,1.57560483870968,12.03048,3.86463,3.11297071129707,0,794.918926166364,0,8.756055,5.22366,49.358925
"1670",141.0024,29.39706,24.35202,11.9658,2.45675675675676,2.03513513513513,12.41856,4.38207,2.83394833948339,0,794.918926166364,0,8.610525,5.22366,47.272995
"1671",123.42561,33.55275,27.79623,14.03556,2.39055299539171,1.98041474654378,12.75813,3.02379,4.2192513368984,0,788.631328459225,0,9.095625,5.22366,59.820915
"1672",119.86821,34.19955,25.40307,15.34533,2.22866174920969,1.65542676501581,11.30283,6.48417,1.7431421446384,0,794.918926166364,1.22892,8.65095,5.22366,43.99857
"1674",110.79684,31.77405,26.00136,23.2848,1.36458333333333,1.11666666666667,14.94108,3.31485,4.50731707317073,0,773.702768574665,0,18.77337,5.22366,51.558045
"1688",96.08214,18.70869,16.38021,9.63732,1.94127516778523,1.6996644295302,7.58373,2.66805,2.84242424242424,0,689.833703609241,0,7.979895,7.76153,28.257075
"1689",83.69592,21.73248,16.3317,8.44074,2.57471264367816,1.93486590038314,9.92838,3.79995,2.61276595744681,0,779.468510454133,0,5.12776904358789,7.76153,19.48485
"1690",72.39309,18.48231,15.08661,6.85608,2.69575471698113,2.20047169811321,6.43566,2.13444,3.01515151515152,0,232.952511975016,0,9.02286,7.76153,26.42178
"1691",102.74418,23.46267,17.60913,6.29013,3.73007712082262,2.79948586118252,6.67821,2.44167,2.73509933774834,0,397.261759621709,0,8.14968,7.76153,23.648625
"1694",93.47877,24.0933,15.76575,5.95056,4.04891304347826,2.64945652173913,6.40332,3.33102,1.92233009708738,0,249.332201009386,0,8.82882,7.2926,26.76135
"1695",84.13251,20.60058,14.8764,9.0552,2.275,1.64285714285714,6.93693,3.12081,2.22279792746114,0,637.657809921534,0,11.4807,7.2926,25.69413
"1696",130.061401772451,42.2702699934468,29.6091151189494,15.307976796335,2.90257585941916,2.01285145749466,13.7486016311884,4.54548207482562,2.90394466479484,0,779.764157342232,2.4253438886587,9.7360164737538,8.11734,43.6256874161409
"1703",91.2,35.3,28.6,18.4,1.91847826086957,1.55434782608696,12.9,2,6.45,0,773.476559635093,0,7.8,8.11734,58.95
"1705",94.3,33.4,27.9,13.6,2.45588235294118,2.05147058823529,13.8,4.6,3,0,773.476559635093,0,7.1,8.11734,51.75
"1706",115.8,36.8,27.7,16.6,2.21686746987952,1.66867469879518,11.4,3.3,3.45454545454546,0,774.079312881846,0,11.6,8.11734,73.05
"1707",116,32.7,27.8,15.6,2.09615384615385,1.78205128205128,13.1,4.7,2.78723404255319,0,773.476559635093,0,8.95,8.11734,58.55
"1708",117.1,34.7,28.6,16,2.16875,1.7875,11.5,3.6,3.19444444444444,0,773.476559635093,0,8.9,8.11734,56.4
"1710",98,39.4,27.4,17.1,2.30409356725146,1.60233918128655,9.8,3.6,2.72222222222222,0,719.68325192828,0,7.45,8.11734,51.3
"1712",95.4,24.3,17.6,6,4.05,2.93333333333333,7.2,2.7,2.66666666666667,0,672.158705837405,0,7.7,9.269515,33
"1714",1234.8052,25.712,25.712,11.82752,2.17391304347826,2.17391304347826,13.5180406258601,5.089573196319,2.46480230819984,0,3100,0,0,9.269515,0
"1715",1225.76798,24.2657,24.2657,12.27748,1.97643979057592,1.97643979057592,14.6104387818719,4.97572367654635,2.62199543440821,0,3100,0,0,10.979655,0
"1716",1215.54832,27.22258,27.22258,16.10214,1.69061876247505,1.69061876247505,16.7442552853826,5.4048626481543,2.68574157006315,0,3100,0,0,10.979655,0
"1717",1230.5822,26.80476,26.80476,15.36292,1.74476987447699,1.74476987447699,16.0283120047291,5.59874467838686,2.40333038953853,0,3100,0,0,10.979655,0
"1718",1181.84878,28.86172,28.86172,12.6953,2.27341772151899,2.27341772151899,15.17008,8.74208,1.73529411764706,0,3100,0,0,10.979655,0
"1719",1297.3056,22.91582,22.91582,12.59888,1.81887755102041,1.81887755102041,15.52362,5.05647932838686,2.62199543440821,0,3100,0,0,10.979655,0
"1720",1185.48056,37.34668,37.34668,15.4272,2.42083333333333,2.42083333333333,15.84502,4.6603,3.4,0,3100,0,0,12.104555,0
"1721",1222.05174,37.7645,37.7645,13.43452,2.811004784689,2.811004784689,16.2021446408545,5.19339778704319,2.62199543440821,0,3100,0,0,12.104555,0
"1722",1125.8518,34.10054,34.10054,16.13428,2.11354581673307,2.11354581673307,20.31248,7.7136,2.63333333333333,0,3100,0,0,10.626115,0
"1723",1157.27092,35.8361,35.8361,16.16642,2.21669980119284,2.21669980119284,13.27382,3.5354,3.75454545454545,0,3100,0,0,10.626115,0
"1724",1321.12332,37.6038,37.6038,22.498,1.67142857142857,1.67142857142857,18.83404,6.29944,2.98979591836735,0,3100,0,0,10.626115,0
"1725",1141.30798,35.48256,35.48256,20.05536,1.76923076923077,1.76923076923077,19.284,3.88894,4.95867768595041,0,3100,0,0,10.626115,0
"1726",1072.38862,31.59362,31.59362,13.88448,2.27546296296296,2.27546296296296,15.6352745084328,5.19339778704319,2.62199543440821,0,3100,0,0,10.626115,0
"1727",511.278613587945,40.9487519370126,36.3681981588463,16.7944750700267,3.42674212706092,2.45922520632459,18.3496652178044,5.34040328631192,2.86181986790162,0,3100,1.52039937286709,9.7360164737538,12.369515,44.6532315412793
"1728",1122.2,40.9487519370126,36.3681981588463,16.7944750700267,3.00534604555928,2.16646895205596,18.3496652178044,5.49975501590376,2.86181986790162,0,3100,1.52039937286709,9.7360164737538,10.419515,44.6532315412793
"1729",1126,22.1,22.1,13,1.7,1.7,13,6.6,1.96969696969697,0,3100,0,0,9.519515,18.1
"1730",1139.2,22.4,22.4,13.7,1.63503649635036,1.63503649635036,13.5,7,1.92857142857143,0,3100,0,0,11.069515,0
"1731",1152.8,24.1,24.1,14.3,1.68531468531469,1.68531468531469,13.2,6.8,1.94117647058824,0,3100,0,0,10.869515,17.55
"1732",785.64692,17.9912813831838,13.2361313064927,6.87796,1.85676231404504,1.51532370255507,9.77056,4.91742,1.98692810457516,0,1437,0,0,8.456665,0
"1733",744.43044,14.65584,14.65584,7.93858,1.84615384615385,1.84615384615385,10.05982,3.94513343181736,2.57948404047693,0,1437,0,0,8.456665,0
"1734",758.53526,15.84502,15.81288,9.38488,1.68835616438356,1.68493150684932,13.9809,6.07446,2.3015873015873,0,1437,0,0,8.456665,0
"1735",817.5728,25.0692,25.0692,16.03786,1.56312625250501,1.56312625250501,15.94144,8.77422,1.81684981684982,0,1437,0,0,8.456665,0
"1736",770.95088,24.13714,24.13714,14.91296,1.61853448275862,1.61853448275862,19.89466,5.29499669323505,2.94633470934324,0,1437,0,0,8.995895,0
"1737",756.7616,17.00206,17.00206,10.99188,1.54678362573099,1.54678362573099,14.68798,7.8743,1.86530612244898,0,1437,0,0,9.179815,0
"1738",795.6132,32.6221,32.6221,15.68432,2.07991803278689,2.07991803278689,21.30882,6.62084,3.21844660194175,0,1437,0,0,10.401135,0
"1739",844.6,26.48336,26.5155,13.1774,2.00975609756098,2.01219512195122,19.86252,5.17454,3.83850931677019,0,1437,0,0,10.401135,0
"1740",895.276,23.26936,23.26936,13.4988,1.72380952380952,1.72380952380952,18.54478,5.01384,3.69871794871795,0,1437,0,0,10.401135,0
"1741",829.3972,26.86904,26.86904,17.0342,1.57735849056604,1.57735849056604,24.105,6.78154,3.55450236966825,0,1437,0,0,10.401135,0
"1742",757.01498,23.23722,23.23722,10.70262,2.17117117117117,2.17117117117117,16.51996,4.30676,3.83582089552239,0,1437,0,0,8.312035,0
"1743",859.8028,29.44024,29.44024,17.38774,1.69316081330869,1.69316081330869,21.5338,2.8926,7.44444444444444,0,1437,0,0,12.522375,0
"1744",817.82618,27.38328,27.38328,15.1058,1.81276595744681,1.81276595744681,13.53094,4.30676,3.14179104477612,0,1437,0,0,8.263825,0
"1745",577.263690439273,19.368,19.368,14.112,1.37244897959184,1.37244897959184,14.88,3.744,3.97435897435897,0,2474,0,0,11.083515,0
"1747",735.29910416279,19.968,19.968,18.84,1.05987261146497,1.05987261146497,19.296,7.536,2.56050955414013,0,2474,0,0,11.083515,0
"1750",103.52,17.12,17.12,16.4,1.04390243902439,1.04390243902439,15.68,3.12,5.02564102564103,0,2474,0.520215453207965,5.70856402655714,10.319515,26.7865248425809
"1751",117.36,25.04,25.04,13.68,1.83040935672515,1.83040935672515,11.2,5.68,1.97183098591549,0,2474,0,0,13.999515,0
"1752",234.74909618859,19.36,19.36,13.72,1.41107871720117,1.41107871720117,13.72,4.8,2.85833333333333,0,2474,0,0,13.999515,0
"1753",324.13724216406,22.8,22.8,16.16,1.41089108910891,1.41089108910891,16.52,3.12,5.29487179487179,0,2474,0,0,12.119515,0
"1754",138.471,21.43725,21.43725,16.665,1.28636363636364,1.28636363636364,14.847,5.9085,2.51282051282051,0,3381,0,0,12.119515,0
"1756",285.97960214581,22.80075,22.80075,19.01325,1.199203187251,1.199203187251,22.49775,6.43875,3.49411764705882,0,3381,0,0,13.87464,0
"1757",285.97960214581,13.19472,13.19472,10.89564,1.21100917431193,1.21100917431193,11.5668,3.1416,3.68181818181818,0,3381,0,0,13.87464,0
"1758",285.97960214581,11.92,11.92,8.94,1.33333333333333,1.33333333333333,10.46,2.16,4.84259259259259,0,3381,0,0,13.87464,0
"1759",285.97960214581,11.58,11.58,10.9,1.06238532110092,1.06238532110092,12.22,3.78,3.23280423280423,0,3381,0,0,13.87464,0
"1760",285.97960214581,13.76,13.76,9.42,1.46072186836518,1.46072186836518,12.4,3.16,3.92405063291139,0,3381,0,0,13.87464,0
"1761",415.605131717238,15.14632,15.14632,9.58664,1.57994041708044,1.57994041708044,8.72984,2.72272,3.20629370629371,0,3381,0,0,13.87464,0
"1762",129.7628,11.83672,11.83672,9.70464,1.21969696969697,1.21969696969697,13.9688,4.26416,3.27586206896552,0,3381,0,0,10.915755,0
"1763",285.97960214581,22.3443,22.3443,18.9477,1.1792618629174,1.1792618629174,21.0789,6.993,3.01428571428571,0,3097,0,0,19.088265,0
"1764",285.97960214581,23.1435,23.1435,18.981,1.21929824561403,1.21929824561403,19.8135,6.1938,3.1989247311828,0,3097,0,0,21.152865,0
"1765",123.1367,18.2848,18.2848,22.2846,0.82051282051282,0.82051282051282,22.5703,6.34254,3.55855855855856,0,2759,0,0,21.152865,0
"1766",125.1366,24.17022,24.17022,15.77064,1.53260869565217,1.53260869565217,16.8563,5.94256,2.83653846153846,0,2759,0,0,19.175925,0
"1767",355.959986044868,26.34154,26.34154,14.34214,1.83665338645418,1.83665338645418,13.08506,6.34254,2.06306306306306,0,2759,0,0,20.061595,0
"1768",152.7464,15.99872,15.99872,14.68848,1.08920187793427,1.08920187793427,20.61904,7.03392,2.93137254901961,0,3501,0,0,12.622315,0
"1769",285.97960214581,16.17693,16.17693,14.34125,1.128,1.128,15.63606,4.31057,3.62737642585551,0,3501,0,0,12.622315,0
"1770",143.9113,42.2702699934468,37.1561365394538,16.7944750700267,3.42674212706092,2.45922520632459,18.3496652178044,5.00446112550437,3.17233093640683,0,3501,0.984223385098839,9.7360164737538,12.622315,44.6532315412793
"1771",415.605131717238,11.00463,11.00463,5.65313,1.94664371772805,1.94664371772805,9.72591292199982,3.72871301577854,2.52603785632298,0,3024,0,0,12.622315,0
"1772",285.97960214581,17.7255,17.7255,12.1806,1.45522388059702,1.45522388059702,14.0895,3.40875,4.13333333333333,0,3024,0,0,12.622315,0
"1773",285.97960214581,14.68035,14.68035,12.9987,1.12937062937063,1.12937062937063,16.13475,5.13585,3.14159292035398,0,3024,0,0,12.622315,0
"1774",285.97960214581,13.9986,13.9986,12.04425,1.1622641509434,1.1622641509434,16.58925,4.1814,3.96739130434783,0,3024,0,0,12.622315,0
"1775",70.52,15.12,15.12,9.72,1.55555555555556,1.55555555555556,9.24,3.4,2.71764705882353,0,3481,0,0,12.079515,0
"1776",94.0441559053321,10.59212,10.59212,3.5114,3.01649484536083,3.01649484536083,2.62088,3.21456,0.815315315315315,0,168,0,0,12.079515,0
"1777",94.0441559053321,8.8328,8.8328,2.87428,3.07304785894206,3.07304785894206,2.3892,1.83172,1.30434782608696,0,168,0,0,12.079515,0
"1778",94.0441559053321,12.01382,12.01382,1.911,6.28666666666667,6.28666666666667,1.1466,2.71362,0.422535211267606,0,168,0,0,12.079515,0
"1779",94.0441559053321,10.3174,10.3174,2.9385,3.51111111111111,3.51111111111111,1.7631,3.5262,0.5,0,168,0,0,12.079515,0
"1780",94.0441559053321,11.63864,11.63864,3.4658,3.35813953488372,3.35813953488372,2.1762,3.4255,0.635294117647059,0,168,0,0,12.079515,0
"1781",94.0441559053321,10.85682,10.85682,3.12728,3.47164948453608,3.47164948453608,1.7329,3.33684,0.519323671497585,0,168,0,0,12.079515,0
"1782",385.181559314658,46.3144,28.57809,12.1049,3.82608695652174,2.36086956521739,11.36808,3.99988,2.8421052631579,0,1505,3.99988,10.552315,12.079515,37.709395
"1783",458.917680314156,48.9459,24.05191,18.36787,2.6647564469914,1.30945558739255,20.47307,6.21034,3.29661016949153,0,1505,6.68401,14.7364,12.079515,32.077985
"1784",522.929524416117,53.58502,26.64546,26.64546,2.01103752759382,1,18.64594,5.05852,3.68604651162791,0,1505,5.76436,20.55759,12.079515,54.79083
"1788",679.735037874587,41.35,26.4,17.95,2.30362116991643,1.47075208913649,17.55,6.5,2.7,0,1505,4.675,12.3,8.895315,40.225
"1792",20.90439,14.60589,14.49981,15.85896,0.920986622073579,0.914297658862876,20.18835,5.62887,3.58657243816254,0,3381,0.12977880316694,1.110525,8.895315,7.594665
"1793",14.105,9.88,7.93,5.759,1.71557562076749,1.37697516930023,4.33150962969302,2.24613551451114,2.51303155989006,0,168,0.5135,1.58275,8.895315,4.17625
"1794",23.2246,15.37,14.522,16.218,0.947712418300654,0.895424836601307,20.67,6.572,3.14516129032258,0,3381,0,2.4327,8.895315,4.9608
"1795",174.3,14.7,14.7,9.6,1.5,1.5,8.5,2.1,4,0,1395.30017607222,0,0,8.895315,0
"1796",174.1,16.8,16.8,10.5,1.6,1.6,9,2.1,4.2,0,1708.96043248247,0,0,8.895315,0
"1797",94.0441559053321,15.6,15.6,10.1,1.5,1.5,10.8402310007113,3.51833794735556,2.93893647179931,0,1755.51803380944,0,0,8.895315,0
"1798",94.0441559053321,10.9,10.9,7.8,1.4,1.4,6.9,3,2.3,0,1411.67986510659,0,0,8.895315,0
"1799",421.995871612476,28,28,21.1,2.57990679900073,2.07938105510339,20.4,5.2,3.25684577784844,0,3481,0,0,21.619515,0
"1800",421.995871612476,25.7,25.7,14.2,2.05152875310389,2.08627917270187,15.9,6.5,2.32392133153608,0,3481,0,0,21.619515,0
"1801",421.995871612476,25.2,25.2,15,2.05152875310389,2.02092249914606,14.3,6.7,2.32392133153608,0,3481,0,0,21.619515,0
"1802",388.24515214581,23.4,23.4,16.4,2.05152875310389,2.02092249914606,13.5,5,2.46480230819984,0,3481,0,0,21.619515,0
"1803",84.7,43.0792390416865,36.6248306394742,16.3985138317858,3.57393905105329,2.53206248968726,17.9279952254967,5.37771211226761,2.76295829321429,0,3481,1.24800339817073,11.8998453493192,21.619515,54.1491110962555
"1804",83,43.0792390416865,36.6248306394742,16.3985138317858,3.57393905105329,2.53206248968726,17.9279952254967,5.37771211226761,2.76295829321429,0,3481,1.24800339817073,11.8998453493192,21.619515,54.1491110962555
"1805",80.6,31.2,31.2,14.8,3.09935341524439,2.0566530036076,13.9,5,2.62199543440821,0,3481,0,0,21.619515,0
"1806",96.5,34.5,34.5,14.3,3.09935341524439,2.0566530036076,15.4,5.7,2.40333038953853,0,3481,0,0,21.619515,0
"1807",89.4,30.7,30.7,14.6,3.09935341524439,2.0566530036076,15.3,7.4,2.23655909105971,0,3481,0,0,19.969515,0
"1808",421.995871612476,29,29,14.3,2.71142348556977,2.1224133273461,15.2,3.2,4.26166036462126,0,3481,0,0,19.969515,0
"1809",421.995871612476,29,29,20.2,2.72489419105107,2.05705665379029,16.8,5.2,2.80638980593035,0,3481,0,0,19.969515,0
"1810",388.24515214581,23.7,23.7,12.8,2.05152875310389,2.14938855317767,12.2,3.4,3.50336872629565,0,3481,0,0,19.969515,0
"1811",215.338,51.61684,42.93904,14.59156,3.5374449339207,2.94273127753304,16.5951821371508,5.23409107952911,2.71343703330979,0,3100,0,7.85823,19.969515,27.68861
"1812",77.2967,44.28892,32.9435,10.9276,4.05294117647059,3.01470588235294,12.7158129393021,4.20059180318449,2.86194304694927,0,3100,0,7.32792,19.969515,15.44327
"1813",128.56,52.61318,42.84262,8.22784,6.39453125,5.20703125,10.4544254130209,3.10259884451285,3.23820555462441,0,3100,0,10.7669,19.969515,65.61381
"1814",97.73774,50.97404,44.09608,12.72744,4.00505050505051,3.46464646464646,15.7562340269782,4.96088459378944,2.62199543440821,0,3100,0,10.54192,19.969515,332.31153
"1815",104.80854,43.90324,32.26856,13.43452,3.26794258373206,2.40191387559809,15.3349803454582,4.92515472981064,2.62199543440821,0,3100,0,12.93635,19.969515,55.8932401184146
"1816",37.05742,15.71646,14.04518,6.87796,2.28504672897196,2.04205607476636,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,2.44264,19.969515,13.2226816800758
"1817",29.11884,19.9268,15.94144,4.08178,4.88188976377953,3.90551181102362,9.13789892094296,2.97709775474821,3.14859438696592,0,3100,0,3.45505,19.969515,18.5645585803543
"1818",40.9785,15.07366,15.07366,6.01018,2.50802139037433,2.50802139037433,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,2.5712,19.969515,15.9794101504948
"1819",43.16402,14.59156,11.76324,5.36738,2.7185628742515,2.19161676646707,9.83515952835806,3.47037313163889,2.90419416458017,0,3100,0,2.44264,19.969515,9.49737
"1820",46.9244,17.93412,15.20222,6.7494,2.65714285714286,2.25238095238095,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,2.82832,19.969515,18.9924469919003
"1821",29.2474,16.26284,12.63102,6.20302,2.62176165803109,2.03626943005181,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,2.66762,19.969515,15.9794101504948
"1822",29.9145,16.80063,15.02193,8.29521,2.02534113060429,1.81091617933723,9.90514194947875,3.36911616021032,3.00405013037189,0,3100,0,2.19109033635188,19.969515,13.53429
"1823",26.72901,16.67127,14.40747,6.3063,2.64358974358974,2.28461538461538,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,1.73831239974127,19.969515,9.15222
"1825",52.84356,17.38275,15.5232,7.01778,2.47695852534562,2.21198156682028,9.90514194947875,3.36911616021032,3.00405013037189,0,3100,0,2.4336468240621,19.969515,10.39731
"1826",21.91035,10.38114,9.16839,4.70547,2.20618556701031,1.94845360824742,7.779370492068,2.77961813917236,2.79504458645599,0,3100,0,1.27745900388098,19.969515,4.61194468448566
"1827",31.24044,13.27557,11.43219,6.6297,2.00243902439024,1.72439024390244,9.90514194947875,3.34358330486516,3.00405013037189,0,3100,0,1.27745900388098,19.969515,4.61194468448566
"1828",31.77405,14.74704,13.16238,5.64333,2.61318051575931,2.3323782234957,9.83515952835806,3.47037313163889,2.90419416458017,0,3100,0,1.58466,19.969515,9.54735885968305
"1829",28.47537,17.23722,15.60405,10.63986,1.62006079027356,1.46656534954407,12.0514186913935,3.97170217419065,2.92368027846064,0,3100,0,2.28001961190168,19.969515,11.09262
"1830",28.03878,14.19726,12.17601,7.01778,2.02304147465438,1.73502304147465,9.90514194947875,3.36911616021032,3.00405013037189,0,3100,0,1.47958400388098,19.969515,9.435195
"1831",23.15544,13.14621,11.46453,7.29267,1.80266075388027,1.57206208425721,9.90514194947875,3.24232633343659,3.23820555462441,0,3100,0,1.75448087322122,19.969515,9.54735885968305
"1832",30.43194,14.94108,13.06536,9.47562,1.57679180887372,1.37883959044369,11.4649523130151,3.43786261736894,3.34382388701571,0,3100,0,2.15874880983182,19.969515,10.80156
"1833",26.47029,13.87386,12.01431,6.35481,2.18320610687023,1.89058524173028,9.90514194947875,3.47037313163889,2.90419416458017,0,3100,0,1.39065053040104,19.969515,7.81011
"1834",34.47444,14.2296,12.7743,8.87733,1.60291438979964,1.43897996357013,9.97824300121372,3.36911616021032,3.00405013037189,0,3100,0,1.40681404269082,19.969515,11.440275
"1835",39.9399,14.40747,12.74196,10.28412,1.40094339622641,1.23899371069182,12.0514186913935,3.43786261736894,3.34382388701571,0,3100,0,1.5442674385511,19.969515,9.54735885968305
"1836",36.4032,16.896,16.896,11.264,1.5,1.5,12.0514186913935,3.918041023397,2.92368027846064,0,3100,0,3.1232,19.969515,18.5645585803543
"1837",23.808,14.4384,14.4384,8.2432,1.75155279503106,1.75155279503106,9.90514194947875,3.36911616021032,3.00405013037189,0,3100,0,2.176,19.969515,12.4781480951399
"1838",25.4464,13.8752,13.8752,10.1376,1.36868686868687,1.36868686868687,12.0514186913935,3.43786261736894,3.34382388701571,0,3100,0,2.4064,19.969515,13.2226816800758
"1839",30.3616,19.712,17.92,14.848,1.32758620689655,1.20689655172414,15.5947478527652,5.38221586960364,2.50134719854102,0,3100,0,4.7872,19.969515,19.5638090920275
"1840",35.9936,18.6368,15.5136,10.6496,1.75,1.45673076923077,12.0514186913935,3.918041023397,2.92368027846064,0,3100,0,2.8416,19.969515,15.9794101504948
"1841",44.6976,20.0704,16.8448,11.9296,1.6824034334764,1.41201716738197,12.7550734782765,4.37322122821015,2.86194304694927,0,3100,0,2.6624,19.969515,12.2112
"1842",34.9696,19.0464,14.8992,9.4208,2.02173913043478,1.58152173913043,11.4649523130151,3.43786261736894,3.34382388701571,0,3100,0,3.2,19.969515,18.5645585803543
"1843",40.4992,17.0496,12.9024,10.9568,1.55607476635514,1.17757009345794,12.0514186913935,3.918041023397,2.92368027846064,0,3100,0,2.9696,19.969515,15.9794101504948
"1845",41.8816,28.2624,24.1152,11.6224,2.43171806167401,2.07488986784141,12.0514186913935,3.91071271625414,2.92368027846064,0,3100,0,5.0176,19.969515,14.2336
"1846",43.6224,24.4224,21.9648,12.288,1.9875,1.7875,13.4319758308264,4.44060385986721,3.0896509254913,0,3100,0,3.2,19.969515,21.5775954217597
"1847",43.0592,21.7088,21.7088,13.7728,1.57620817843866,1.57620817843866,14.7073677882871,4.69983655212821,2.81968721806829,0,3100,0,4.9152,19.969515,22.576845933433
"1848",44.032,27.2896,22.2208,11.264,2.42272727272727,1.97272727272727,12.0514186913935,3.91071271625414,2.92368027846064,0,3100,0,3.8912,19.969515,25.4179368959941
"1849",47.4624,18.5856,11.776,10.6496,1.74519230769231,1.10576923076923,12.0514186913935,3.918041023397,2.92368027846064,0,3100,0,4.5824,19.969515,22.576845933433
"1850",48.384,22.4768,15.872,12.032,1.86808510638298,1.31914893617021,13.4319758308264,4.58373628713994,2.74675153858648,0,3100,0,5.1712,19.969515,22.576845933433
"1851",42.496,24.1664,17.664,11.9808,2.01709401709402,1.47435897435897,13.4319758308264,4.58373628713994,2.74675153858648,0,3100,0,5.9904,19.969515,22.9652219776933
"1852",41.3696,20.4288,14.1824,13.1584,1.55252918287938,1.07782101167315,14.2593746483264,5.01371428154353,2.62199543440821,0,3100,0,5.248,19.969515,19.5638090920275
"1853",59.4432,32,26.0608,11.52,2.77777777777778,2.26222222222222,12.0514186913935,3.91071271625414,2.92368027846064,0,3100,1.536,5.9136,19.969515,30.819384867614
"1854",62.3616,29.952,24.576,13.0048,2.30314960629921,1.88976377952756,14.2593746483264,4.53978136538192,2.90394466479484,0,3100,1.536,6.272,19.969515,32.1376936628946
"1855",52.3264,26.0608,20.3264,16.896,1.54242424242424,1.2030303030303,16.4966496534723,5.38221586960364,2.50134719854102,0,3100,0,6.9888,19.969515,23.1424
"1857",44.288,27.1872,22.016,12.032,2.25957446808511,1.82978723404255,13.4319758308264,4.44060385986721,3.0896509254913,0,3100,0,6.3232,19.969515,23.04
