,inner_aster_diameter_1_um,inner_aster_diameter_2_um,cell_diameter_um,meiotic,stage,organism,organism_CAT,inner_aster_diam_AVG
873,1.89189,1.7301900000000001,27.957929999999998,0,m,Strongylocentrotus_purpuratus,6,1.8110400000000002
874,1.22892,1.48764,21.6678,0,m,Strongylocentrotus_purpuratus,6,1.3582800000000002
875,1.22892,1.2936,19.274639999999998,0,m,Strongylocentrotus_purpuratus,6,1.26126
876,1.4391300000000002,1.7301900000000001,17.1402,0,m,Strongylocentrotus_purpuratus,6,1.5846600000000002
877,1.22892,1.5846600000000002,21.26355,0,m,Strongylocentrotus_purpuratus,6,1.40679
878,1.5199799999999999,0.93786,19.5657,0,m,Strongylocentrotus_purpuratus,6,1.22892
879,1.82721,1.48764,20.95632,0,m,Strongylocentrotus_purpuratus,6,1.657425
880,8.4351,7.9236,87.5316,0,m,Strongylocentrotus_purpuratus,6,8.17935
881,4.1571,5.9892,71.9913,0,m,Strongylocentrotus_purpuratus,6,5.07315
882,6.7517999999999985,7.495799999999999,81.8865,0,m,Strongylocentrotus_purpuratus,6,7.123799999999999
883,5.6544,5.6265,78.0735,0,m,Strongylocentrotus_purpuratus,6,5.6404499999999995
884,2.4087,2.4738,24.6729,0,m,Strongylocentrotus_purpuratus,6,2.44125
885,2.8086,2.2506,29.8902,0,m,Strongylocentrotus_purpuratus,6,2.5296000000000003
886,3.0876,2.9481,35.1075,0,m,Strongylocentrotus_purpuratus,6,3.01785
887,2.2785,1.8507,24.5427,0,m,Strongylocentrotus_purpuratus,6,2.0646
890,1.9344,1.8228,27.8721,0,m,Strongylocentrotus_purpuratus,6,1.8786
891,2.6226,2.1855,30.4854,0,m,Strongylocentrotus_purpuratus,6,2.40405
892,2.2785,2.4459,25.2681,0,m,Strongylocentrotus_purpuratus,6,2.3622
893,2.1855,2.2319999999999998,27.9093,0,m,Strongylocentrotus_purpuratus,6,2.20875
894,2.1204,2.2785,29.3601,0,m,Strongylocentrotus_purpuratus,6,2.19945
895,2.2041,2.5854,33.7869,0,m,Strongylocentrotus_purpuratus,6,2.39475
898,1.953,1.9809,27.5466,0,m,Strongylocentrotus_purpuratus,6,1.9669500000000002
904,1.4694,1.1439,23.156999999999996,0,m,Strongylocentrotus_purpuratus,6,1.3066499999999999
905,1.7298000000000002,2.6133,30.7179,0,m,Strongylocentrotus_purpuratus,6,2.1715500000000003
906,2.2041,2.2971,30.8946,0,m,Strongylocentrotus_purpuratus,6,2.2506
908,2.0274,1.7111999999999998,29.2485,0,m,Strongylocentrotus_purpuratus,6,1.8693
909,2.6133,1.9995,27.5373,0,m,Strongylocentrotus_purpuratus,6,2.3064
910,2.9202,2.5017,28.1604,0,m,Strongylocentrotus_purpuratus,6,2.71095
918,1.9716,1.8879,23.3616,0,m,Strongylocentrotus_purpuratus,6,1.9297499999999999
919,2.2785,1.9995,29.853,0,m,Strongylocentrotus_purpuratus,6,2.1390000000000002
920,1.4973,1.7576999999999998,25.5285,0,m,Strongylocentrotus_purpuratus,6,1.6275
921,1.9716,2.1204,26.5422,0,m,Strongylocentrotus_purpuratus,6,2.0460000000000003
922,1.9158,2.1669,23.1477,0,m,Strongylocentrotus_purpuratus,6,2.04135
923,1.5996,2.4738,30.5784,0,m,Strongylocentrotus_purpuratus,6,2.0367
926,14.4,12.3,80.9,0,m,Strongylocentrotus_purpuratus,6,13.350000000000001
927,10.7,13.1,81.9,0,m,Strongylocentrotus_purpuratus,6,11.899999999999999
928,12.0,12.3,81.4,0,m,Strongylocentrotus_purpuratus,6,12.15
929,8.8,8.1,60.9,0,m,Strongylocentrotus_purpuratus,6,8.45
931,7.3,7.6,59.5,0,m,Strongylocentrotus_purpuratus,6,7.449999999999999
932,7.6,7.4,62.3,0,m,Strongylocentrotus_purpuratus,6,7.5
933,9.0,8.4,61.0,0,m,Strongylocentrotus_purpuratus,6,8.7
936,9.4,9.7,66.5,0,m,Strongylocentrotus_purpuratus,6,9.55
937,9.4,10.2,66.9,0,m,Strongylocentrotus_purpuratus,6,9.8
939,9.5,9.5,68.8,0,m,Strongylocentrotus_purpuratus,6,9.5
940,10.2,8.8,67.8,0,m,Strongylocentrotus_purpuratus,6,9.5
943,9.8,9.9,59.1,0,m,Strongylocentrotus_purpuratus,6,9.850000000000001
945,10.7,10.7,72.5,0,m,Strongylocentrotus_purpuratus,6,10.7
947,9.0,9.3,60.6,0,m,Strongylocentrotus_purpuratus,6,9.15
948,8.5,6.8,65.9,0,m,Strongylocentrotus_purpuratus,6,7.65
953,7.8,6.9,58.0,0,m,Strongylocentrotus_purpuratus,6,7.35
957,7.3,6.9,42.1,0,m,Strongylocentrotus_purpuratus,6,7.1
958,6.3,6.2,42.6,0,m,Strongylocentrotus_purpuratus,6,6.25
959,5.9,6.2,39.4,0,m,Strongylocentrotus_purpuratus,6,6.050000000000001
960,8.0,7.7,44.7,0,m,Strongylocentrotus_purpuratus,6,7.85
961,4.8,5.6,44.0,0,m,Strongylocentrotus_purpuratus,6,5.199999999999999
962,4.6,4.4,30.6,0,m,Strongylocentrotus_purpuratus,6,4.5
963,3.7,2.7,44.0,0,m,Strongylocentrotus_purpuratus,6,3.2
964,7.6,8.9,52.9,0,m,Strongylocentrotus_purpuratus,6,8.25
965,7.2,7.3,51.8,0,m,Strongylocentrotus_purpuratus,6,7.25
966,7.4,8.2,55.1,0,m,Strongylocentrotus_purpuratus,6,7.8
967,5.3,5.1,37.8,0,m,Strongylocentrotus_purpuratus,6,5.199999999999999
968,5.0,5.6,45.0,0,m,Strongylocentrotus_purpuratus,6,5.3
969,4.6,4.8,39.8,0,m,Strongylocentrotus_purpuratus,6,4.699999999999999
970,5.3,5.7,40.7,0,m,Strongylocentrotus_purpuratus,6,5.5
971,3.9,3.3,29.9,0,m,Strongylocentrotus_purpuratus,6,3.5999999999999996
976,3.9,4.4,35.5,0,m,Strongylocentrotus_purpuratus,6,4.15
980,5.5786500000000006,7.6807500000000015,194.44425,0,m,urechis_caupo,7,6.6297000000000015
981,6.581190000000001,6.11226,160.06683,0,m,urechis_caupo,7,6.346725000000001
982,7.858620000000001,7.56756,145.12575,0,m,urechis_caupo,7,7.713090000000001
983,6.581190000000001,5.0935500000000005,153.76053000000005,0,m,urechis_caupo,7,5.837370000000001
984,9.03903,10.78539,167.13312,0,m,urechis_caupo,7,9.91221
985,8.61861,,158.01324000000002,0,m,urechis_caupo,7,8.61861
986,6.7105500000000005,5.88588,165.33825000000004,0,m,urechis_caupo,7,6.298215000000001
987,6.5650200000000005,6.1446000000000005,165.32208,0,m,urechis_caupo,7,6.3548100000000005
988,7.4058600000000006,9.03903,185.01713999999998,0,m,urechis_caupo,7,8.222445
989,5.643330000000001,6.93693,126.49791,0,m,urechis_caupo,7,6.29013
990,6.93693,5.95056,187.70136000000002,0,m,urechis_caupo,7,6.443745
991,7.4382,6.2092800000000015,174.45813000000004,0,m,urechis_caupo,7,6.823740000000001
992,5.206740000000001,5.31993,153.22692,0,m,urechis_caupo,7,5.2633350000000005
993,5.918220000000002,7.2603300000000015,153.12990000000005,0,m,urechis_caupo,7,6.5892750000000015
994,7.066290000000001,8.052660000000001,165.69398999999999,0,m,urechis_caupo,7,7.559475000000001
995,,,143.62194000000005,0,m,urechis_caupo,7,
997,7.01778,7.033950000000001,171.74157,0,m,urechis_caupo,7,7.0258650000000005
1002,9.03903,7.2603300000000015,66.08679000000001,0,m,urechis_caupo,7,8.14968
1003,6.904590000000002,9.103710000000001,71.53608,0,m,urechis_caupo,7,8.004150000000001
1004,,,69.28845,0,m,urechis_caupo,7,
1005,7.6969199999999995,6.241620000000001,68.98122000000001,0,m,urechis_caupo,7,6.96927
1010,5.86971,7.066290000000001,77.06622000000002,0,m,urechis_caupo,7,6.468000000000001
1011,4.8186599999999995,6.241620000000001,65.45616000000001,0,m,urechis_caupo,7,5.53014
1013,,,77.26026,0,m,urechis_caupo,7,
1014,,,76.82366999999999,0,m,urechis_caupo,7,
1017,,,87.14013,0,m,urechis_caupo,7,
1018,,,89.54946,0,m,urechis_caupo,7,
1021,7.389690000000001,7.858620000000001,69.06206999999999,0,m,urechis_caupo,7,7.624155000000001
1025,,,60.750690000000006,0,m,urechis_caupo,7,
1026,,,60.02304,0,m,urechis_caupo,7,
1028,,,60.6375,0,m,urechis_caupo,7,
1029,,,70.8246,0,m,urechis_caupo,7,
1030,,,57.484350000000006,0,m,urechis_caupo,7,
1031,,,49.09212000000001,0,m,urechis_caupo,7,
1032,,,58.71327000000001,0,m,urechis_caupo,7,
1037,7.56756,7.033950000000001,61.85025,0,m,urechis_caupo,7,7.3007550000000005
1038,5.80503,5.70801,66.31317000000001,0,m,urechis_caupo,7,5.75652
1039,,,68.51229000000001,0,m,urechis_caupo,7,
1042,,,73.28244000000002,0,m,urechis_caupo,7,
1043,,,73.76754,0,m,urechis_caupo,7,
1044,,,68.10804,0,m,urechis_caupo,7,
1045,,,59.82899999999999,0,m,urechis_caupo,7,
1050,10.461990000000002,10.10625,68.44761000000001,0,m,urechis_caupo,7,10.284120000000001
1051,8.47308,6.04758,64.8417,0,m,urechis_caupo,7,7.26033
1052,9.94455,9.73434,72.02118,0,m,urechis_caupo,7,9.839445
1053,8.505419999999999,,58.08264000000001,0,m,urechis_caupo,7,8.505419999999999
1057,8.23053,7.858620000000001,83.16230999999999,0,m,urechis_caupo,7,8.044575
1058,7.890960000000001,5.497800000000002,88.74096,0,m,urechis_caupo,7,6.694380000000001
1063,7.84245,7.2765,65.18127000000001,0,m,urechis_caupo,7,7.559475000000001
1064,10.44582,8.844990000000003,68.36676,0,m,urechis_caupo,7,9.645405
1065,7.4058600000000006,7.535220000000002,67.02465000000001,0,m,urechis_caupo,7,7.4705400000000015
1066,9.99306,13.7445,68.38293,0,m,urechis_caupo,7,11.868780000000001
1067,,,76.14453,0,m,urechis_caupo,7,
1068,6.93693,7.64841,73.00755000000002,0,m,urechis_caupo,7,7.29267
1069,8.683290000000001,8.052660000000001,73.76754,0,m,urechis_caupo,7,8.367975000000001
1070,8.683290000000001,8.052660000000001,70.69524,0,m,urechis_caupo,7,8.367975000000001
1071,10.122420000000002,8.683290000000001,74.80242000000001,0,m,urechis_caupo,7,9.402855000000002
1072,5.497800000000002,3.99399,65.08425,0,m,urechis_caupo,7,4.745895000000001
1073,8.683290000000001,,54.719280000000005,0,m,urechis_caupo,7,8.683290000000001
1074,7.729260000000001,6.4356599999999995,59.61879,0,m,urechis_caupo,7,7.08246
1075,12.564090000000002,7.56756,81.18956999999999,0,m,urechis_caupo,7,10.065825
1076,,,,0,m,urechis_caupo,7,
1078,12.2892,14.03556,69.8544,0,m,urechis_caupo,7,13.162379999999999
1079,13.695990000000002,14.79555,89.92137000000002,0,m,urechis_caupo,7,14.24577
1081,15.555539999999999,11.319,79.233,0,m,urechis_caupo,7,13.43727
1082,13.0977,7.858620000000001,97.86084,0,m,urechis_caupo,7,10.47816
1083,12.04665,12.111330000000002,87.09161999999999,0,m,urechis_caupo,7,12.078990000000001
1084,7.227990000000001,5.610990000000001,96.34086,0,m,urechis_caupo,7,6.4194900000000015
1085,5.12589,4.333559999999999,95.45151,0,m,urechis_caupo,7,4.729725
1090,18.56316,19.64655,106.47945,0,m,urechis_caupo,7,19.104855
1091,17.900190000000006,18.838050000000006,110.45727,0,m,urechis_caupo,7,18.369120000000006
1092,12.83898,11.78793,105.54159,0,m,urechis_caupo,7,12.313455
1093,14.86023,,103.31013,0,m,urechis_caupo,7,14.86023
1094,14.19726,14.7147,110.68365,0,m,urechis_caupo,7,14.45598
1095,9.50796,10.78539,99.23529000000002,0,m,urechis_caupo,7,10.146675
1096,14.01939,17.22105,102.66333,0,m,urechis_caupo,7,15.62022
1097,12.06282,15.15129,97.06851,0,m,urechis_caupo,7,13.607054999999999
1098,17.88402,16.94616,112.07427,0,m,urechis_caupo,7,17.41509
1099,13.87386,15.5232,109.3092,0,m,urechis_caupo,7,14.69853
1100,14.19726,12.88749,107.95092,0,m,urechis_caupo,7,13.542375
1101,17.107860000000002,16.396379999999997,109.97216999999999,0,m,urechis_caupo,7,16.752119999999998
1102,13.80918,16.315530000000006,104.91096,0,m,urechis_caupo,7,15.062355000000004
1103,15.99213,19.37166,109.97216999999999,0,m,urechis_caupo,7,17.681894999999997
1104,15.49086,16.78446,108.32283,0,m,urechis_caupo,7,16.13766
1105,14.698530000000002,12.91983,113.64276000000001,0,m,urechis_caupo,7,13.809180000000001
1106,18.207420000000003,18.69252,108.80793,0,m,urechis_caupo,7,18.44997
1107,19.387829999999997,18.69252,116.50485,0,m,urechis_caupo,7,19.040174999999998
1109,18.72486,16.315530000000006,107.27178,0,m,urechis_caupo,7,17.520195
1110,11.77176,10.72071,105.7518,0,m,urechis_caupo,7,11.246235
1111,14.375130000000002,16.800629999999998,107.11008000000001,0,m,urechis_caupo,7,15.58788
1112,15.32916,13.9062,100.27017,0,m,urechis_caupo,7,14.61768
1113,14.16492,16.267020000000002,102.25908000000001,0,m,urechis_caupo,7,15.215970000000002
1114,12.69345,12.22452,101.871,0,m,urechis_caupo,7,12.458985
1115,16.28319,17.059350000000002,103.488,0,m,urechis_caupo,7,16.67127
1116,15.474689999999999,14.31045,98.37828,0,m,urechis_caupo,7,14.89257
1117,17.415090000000006,16.800629999999998,115.11423,0,m,urechis_caupo,7,17.107860000000002
1119,17.91636,14.666190000000002,100.75527,0,m,urechis_caupo,7,16.291275000000002
1120,14.892570000000001,13.016850000000002,98.21658,0,m,urechis_caupo,7,13.954710000000002
1121,15.183630000000004,11.07645,96.06597,0,m,urechis_caupo,7,13.130040000000001
1122,16.41255,18.74103,106.28541000000001,0,m,urechis_caupo,7,17.57679
1123,12.54792,13.388760000000001,106.13988,0,m,urechis_caupo,7,12.968340000000001
1124,13.66365,14.666190000000002,101.5476,0,m,urechis_caupo,7,14.164920000000002
1125,16.800629999999998,21.27972,93.70515,0,m,urechis_caupo,7,19.040174999999998
1126,17.415090000000006,18.369120000000002,108.87261000000001,0,m,urechis_caupo,7,17.892105000000004
1133,7.858620000000001,7.84245,73.94541000000002,0,m,urechis_caupo,7,7.850535000000001
1134,12.17601,9.55647,88.43373000000001,0,m,urechis_caupo,7,10.86624
1140,11.61006,10.93092,64.71234,0,m,urechis_caupo,7,11.27049
1143,10.81773,10.49433,74.0586,0,m,urechis_caupo,7,10.65603
1144,17.07552,11.72325,57.33882000000001,0,m,urechis_caupo,7,14.399385
1147,13.485780000000002,10.49433,82.88741999999999,0,m,urechis_caupo,7,11.990055000000002
1148,9.13605,,60.847710000000006,0,m,urechis_caupo,7,9.13605
1161,13.0977,10.96326,95.01491999999999,0,m,urechis_caupo,7,12.03048
1163,10.96326,9.55647,98.28126,0,m,urechis_caupo,7,10.259865
1164,9.47562,9.34626,99.54252,0,m,urechis_caupo,7,9.41094
1165,10.57518,9.47562,100.07613,0,m,urechis_caupo,7,10.0254
1166,11.07645,10.68837,64.68,0,m,urechis_caupo,7,10.88241
1167,5.95056,5.12589,52.50399,0,m,urechis_caupo,7,5.538225000000001
1168,5.643330000000001,4.0425,54.961830000000006,0,m,urechis_caupo,7,4.8429150000000005
1169,6.403320000000001,5.5786500000000006,51.92187000000001,0,m,urechis_caupo,7,5.990985
1170,8.440740000000002,6.0799199999999995,45.82578,0,m,urechis_caupo,7,7.260330000000001
1171,9.50796,7.874790000000001,67.46124,0,m,urechis_caupo,7,8.691375
1172,7.48671,8.182020000000001,73.52499,0,m,urechis_caupo,7,7.834365000000001
1173,9.8637,9.20073,84.89250000000001,0,m,urechis_caupo,7,9.532215
1174,9.637319999999999,12.434730000000002,84.68229000000002,0,m,urechis_caupo,7,11.036025
1175,8.39223,8.359890000000002,86.55801,0,m,urechis_caupo,7,8.37606
1176,9.0552,8.182020000000001,80.5266,0,m,urechis_caupo,7,8.61861
1177,7.874790000000001,8.71563,68.90037000000001,0,m,urechis_caupo,7,8.29521
1178,6.742890000000001,8.683290000000001,66.74976000000001,0,m,urechis_caupo,7,7.713090000000001
1179,9.96072,8.71563,85.29675,0,m,urechis_caupo,7,9.338175
1182,,,65.87658,0,m,urechis_caupo,7,
1183,4.0425,,63.64512000000001,0,m,urechis_caupo,7,4.0425
1184,8.47308,7.09863,92.99367,0,m,urechis_caupo,7,7.785855
1185,8.182020000000001,8.844990000000003,76.66197000000003,0,m,urechis_caupo,7,8.513505000000002
1186,7.09863,7.84245,46.2462,0,m,urechis_caupo,7,7.47054
1187,6.5650200000000005,5.1582300000000005,46.391729999999995,0,m,urechis_caupo,7,5.861625
1188,8.71563,9.94455,79.96065,0,m,urechis_caupo,7,9.33009
1189,9.637319999999999,8.23053,72.15054,0,m,urechis_caupo,7,8.933924999999999
1190,6.4356599999999995,7.6969199999999995,61.70472000000001,0,m,urechis_caupo,7,7.0662899999999995
1191,10.93092,8.214360000000001,67.13784,0,m,urechis_caupo,7,9.57264
1192,7.2603300000000015,8.505419999999999,95.80725,0,m,urechis_caupo,7,7.882875
1193,9.0552,9.34626,97.68297,0,m,urechis_caupo,7,9.20073
1194,7.599900000000001,9.99306,73.99391999999999,0,m,urechis_caupo,7,8.79648
1195,9.45945,7.874790000000001,76.82366999999999,0,m,urechis_caupo,7,8.66712
1196,11.61006,9.168389999999999,78.69939000000002,0,m,urechis_caupo,7,10.389225
1197,9.29775,9.702,82.49934,0,m,urechis_caupo,7,9.499875
1198,11.56155,9.34626,92.13666,0,m,urechis_caupo,7,10.453904999999999
1199,9.50796,12.434730000000002,86.65503000000001,0,m,urechis_caupo,7,10.971345000000001
1202,8.553930000000001,,58.63242000000001,0,m,urechis_caupo,7,8.553930000000001
1203,8.521590000000002,7.01778,57.759240000000005,0,m,urechis_caupo,7,7.769685000000001
1204,9.184560000000001,9.66966,58.77795,0,m,urechis_caupo,7,9.42711
1205,7.7616,8.7318,74.51136000000002,0,m,urechis_caupo,7,8.2467
1206,11.09262,,74.57604,0,m,urechis_caupo,7,11.09262
1207,9.66966,9.29775,70.42035,0,m,urechis_caupo,7,9.483705
1208,7.389690000000001,7.535220000000002,64.09788,0,m,urechis_caupo,7,7.462455000000001
1211,9.60498,8.812650000000003,51.24273,0,m,urechis_caupo,7,9.208815000000001
1212,6.87225,,49.852109999999996,0,m,urechis_caupo,7,6.87225
1214,7.84245,8.812650000000003,53.86227000000001,0,m,urechis_caupo,7,8.327550000000002
1215,8.683290000000001,9.33009,53.73291,0,m,urechis_caupo,7,9.00669
1216,7.389690000000001,6.742890000000001,47.55597000000001,0,m,urechis_caupo,7,7.06629
1220,10.154760000000001,9.50796,71.50374000000002,0,m,urechis_caupo,7,9.83136
1221,9.3786,7.1956500000000005,69.8544,0,m,urechis_caupo,7,8.287125
1224,7.7616,7.890960000000001,56.7567,0,m,urechis_caupo,7,7.826280000000001
1225,9.184560000000001,9.73434,81.48063,0,m,urechis_caupo,7,9.45945
1226,9.79902,7.2603300000000015,83.38869000000003,0,m,urechis_caupo,7,8.529675000000001
1227,10.122420000000002,10.122420000000002,63.127680000000005,0,m,urechis_caupo,7,10.122420000000002
1228,12.75813,14.01939,77.56749,0,m,urechis_caupo,7,13.38876
1231,0.0,0.0,64.66383,0,m,urechis_caupo,7,0.0
1232,0.0,0.0,63.693630000000006,0,m,urechis_caupo,7,0.0
1247,14.827890000000002,13.89003,94.70769,0,m,urechis_caupo,7,14.35896
1249,10.6722,10.81773,73.84839000000002,0,m,urechis_caupo,7,10.744965
1252,12.353880000000002,13.987050000000002,92.02346999999999,0,m,urechis_caupo,7,13.170465000000002
1253,13.46961,16.105320000000003,87.07545,0,m,urechis_caupo,7,14.787465000000001
1254,12.402389999999999,10.300289999999999,80.89851,0,m,urechis_caupo,7,11.351339999999999
1255,16.072979999999998,,72.1182,0,m,urechis_caupo,7,16.072979999999998
1256,14.19726,13.04919,85.71717000000002,0,m,urechis_caupo,7,13.623225
1259,,,71.22885000000002,0,m,urechis_caupo,7,
1260,12.54792,12.70962,85.94355,0,m,urechis_caupo,7,12.62877
1261,11.1573,,68.02719,0,m,urechis_caupo,7,11.1573
1262,10.623690000000002,8.667119999999999,58.55157000000001,0,m,urechis_caupo,7,9.645405
1265,8.182020000000001,9.94455,61.25196,0,m,urechis_caupo,7,9.063285
1266,5.9990700000000015,5.80503,39.6165,0,m,urechis_caupo,7,5.902050000000001
1269,,,66.71741999999999,0,m,urechis_caupo,7,
1270,,,93.60813,0,m,urechis_caupo,7,
1271,,,79.34619,0,m,urechis_caupo,7,
1272,4.333559999999999,,46.48875,0,m,urechis_caupo,7,4.333559999999999
1273,,,45.761100000000006,0,m,urechis_caupo,7,
1274,2.34465,2.1021,60.26559,0,m,urechis_caupo,7,2.223375
1275,2.6033700000000004,2.3123099999999996,58.648590000000006,0,m,urechis_caupo,7,2.45784
1276,5.41695,3.79995,54.395880000000005,0,m,urechis_caupo,7,4.6084499999999995
1277,7.066290000000001,5.530140000000001,49.20531,0,m,urechis_caupo,7,6.298215000000001
1278,8.521590000000002,9.13605,81.18956999999999,0,m,urechis_caupo,7,8.82882
1279,3.1046400000000003,2.9106,57.58137000000001,0,m,urechis_caupo,7,3.00762
1280,4.18803,4.624619999999999,55.56012000000001,0,m,urechis_caupo,7,4.406325
1281,4.0425,,49.72275000000001,0,m,urechis_caupo,7,4.0425
1282,5.41695,2.34465,50.54742000000001,0,m,urechis_caupo,7,3.8808
1283,5.287590000000002,6.93693,59.34390000000001,0,m,urechis_caupo,7,6.112260000000001
1284,6.93693,,57.24180000000001,0,m,urechis_caupo,7,6.93693
1285,4.15569,2.34465,40.10160000000001,0,m,urechis_caupo,7,3.25017
1286,3.5735700000000006,4.15569,35.96208,0,m,urechis_caupo,7,3.86463
1287,13.5,16.0,105.1,0,m,urechis_caupo,7,14.75
1288,12.8,16.0,106.9,0,m,urechis_caupo,7,14.4
1289,14.0,16.9,104.4,0,m,urechis_caupo,7,15.45
1290,19.7,12.9,105.7,0,m,urechis_caupo,7,16.3
1291,15.6,17.6,108.1,0,m,urechis_caupo,7,16.6
1294,4.0,4.8,41.6,0,m,urechis_caupo,7,4.4
1296,4.8,5.7,58.8,0,m,urechis_caupo,7,5.25
1297,5.3,5.7,53.3,0,m,urechis_caupo,7,5.5
1298,6.2,4.6,64.6,0,m,urechis_caupo,7,5.4
1299,3.7,4.0,31.1,0,m,urechis_caupo,7,3.85
1302,10.6,11.4,140.7,0,m,xenopus_laevis,8,11.0
1303,13.0,12.7,223.7,0,m,xenopus_laevis,8,12.85
1304,19.6,16.3,156.5,0,m,xenopus_laevis,8,17.950000000000003
1305,19.2,18.5,121.7,0,m,xenopus_laevis,8,18.85
1306,18.5,18.7,130.7,0,m,xenopus_laevis,8,18.6
1307,15.7,15.3,120.9,0,m,xenopus_laevis,8,15.5
1308,15.5,15.5,112.5,0,m,xenopus_laevis,8,15.5
1310,14.5,12.3,253.4,0,m,xenopus_laevis,8,13.4
1311,17.1,19.2,1267.7,0,m,xenopus_laevis,8,18.15
1312,81.9,66.9,1367.2,0,m,xenopus_laevis,8,74.4
1313,12.0,13.9,1271.1,0,m,xenopus_laevis,8,12.95
1315,22.6,23.9,1158.3,0,m,xenopus_laevis,8,23.25
1317,14.3,11.7,958.8,0,m,xenopus_laevis,8,13.0
1318,7.4,11.2,482.6,0,m,xenopus_laevis,8,9.3
1319,10.7,10.7,571.3,0,m,xenopus_laevis,8,10.7
1320,7.0,8.6,362.0,0,m,xenopus_laevis,8,7.8
1321,9.4,,738.2,0,m,xenopus_laevis,8,9.4
1323,7.0,6.8,492.2,0,m,xenopus_laevis,8,6.9
1325,8.4,8.1,628.0,0,m,xenopus_laevis,8,8.25
1326,11.2,10.7,672.0,0,m,xenopus_laevis,8,10.95
1781,9.63129,11.473339999999999,,0,m,danio_rerio,19,10.552315
1782,15.31533,14.157469999999998,,0,m,danio_rerio,19,14.7364
1783,20.587,20.52818,,0,m,danio_rerio,19,20.557589999999998
1787,11.65,12.95,,0,m,danio_rerio,19,12.3
1791,1.29948,0.9215700000000001,20.90439,0,m,Homo_sapiens,12,1.110525
1792,1.625,1.5405,14.105,0,m,drosophila_melanogaster,18,1.5827499999999999
1793,2.5546,2.3108,23.2246,0,m,Homo_sapiens,12,2.4327
1810,8.32426,7.392200000000001,215.338,0,m,xenopus_laevis,8,7.858230000000001
1811,7.102940000000001,7.5529,77.2967,0,m,xenopus_laevis,8,7.327920000000001
1812,12.02036,9.51344,128.56,0,m,xenopus_laevis,8,10.7669
1813,10.89546,10.18838,97.73774000000002,0,m,xenopus_laevis,8,10.541920000000001
1814,13.080980000000002,12.79172,104.80854,0,m,xenopus_laevis,8,12.936350000000001
1815,2.4426400000000004,2.4426400000000004,37.05742,0,m,xenopus_laevis,8,2.4426400000000004
1816,4.04964,2.86046,29.118840000000002,0,m,xenopus_laevis,8,3.45505
1817,2.5712,2.5712,40.9785,0,m,xenopus_laevis,8,2.5712
1818,2.5712,2.31408,43.16402000000001,0,m,xenopus_laevis,8,2.44264
1819,2.63548,3.0211600000000005,46.92440000000001,0,m,xenopus_laevis,8,2.82832
1820,3.0211600000000005,2.31408,29.247400000000006,0,m,xenopus_laevis,8,2.6676200000000003
1821,2.03742,2.344760672703752,29.9145,0,m,xenopus_laevis,8,2.191090336351876
1822,1.89189,1.5847347994825356,26.72901,0,m,xenopus_laevis,8,1.7383123997412677
1824,2.24763,2.6196636481241917,52.84356,0,m,xenopus_laevis,8,2.433646824062096
1825,1.32594,1.2289780077619663,21.91035,0,m,xenopus_laevis,8,1.277459003880983
1826,1.32594,1.2289780077619663,31.240440000000003,0,m,xenopus_laevis,8,1.277459003880983
1827,1.5846600000000002,,31.774050000000006,0,m,xenopus_laevis,8,1.5846600000000002
1828,2.45784,2.1021992238033635,28.47537,0,m,xenopus_laevis,8,2.2800196119016816
1829,1.7301900000000001,1.2289780077619663,28.038780000000006,0,m,xenopus_laevis,8,1.479584003880983
1830,1.98891,1.520051746442432,23.15544,0,m,xenopus_laevis,8,1.7544808732212158
1831,2.03742,2.280077619663648,30.43194,0,m,xenopus_laevis,8,2.158748809831824
1832,1.48764,1.2936610608020698,26.470290000000002,0,m,xenopus_laevis,8,1.390650530401035
1833,1.79487,1.01875808538163,34.47444,0,m,xenopus_laevis,8,1.4068140426908151
1834,1.71402,1.3745148771021989,39.9399,0,m,xenopus_laevis,8,1.5442674385510995
1835,3.6864,2.56,36.4032,0,m,xenopus_laevis,8,3.1231999999999998
1836,2.0992,2.2528,23.808000000000003,0,m,xenopus_laevis,8,2.176
1837,2.0992,2.7136,25.4464,0,m,xenopus_laevis,8,2.4064
1838,3.8912,5.6832,30.3616,0,m,xenopus_laevis,8,4.7872
1839,2.9696,2.7136,35.9936,0,m,xenopus_laevis,8,2.8415999999999997
1840,3.2256,2.0992,44.6976,0,m,xenopus_laevis,8,2.6624
1841,3.4304,2.9696,34.9696,0,m,xenopus_laevis,8,3.2
1842,2.9696,2.9696,40.4992,0,m,xenopus_laevis,8,2.9696
1844,5.4784,4.5568,41.8816,0,m,xenopus_laevis,8,5.0176
1845,3.4304,2.9696,43.6224,0,m,xenopus_laevis,8,3.2
1846,4.352,5.4784,43.0592,0,m,xenopus_laevis,8,4.9152000000000005
1847,4.096,3.6864,44.032,0,m,xenopus_laevis,8,3.8912
1848,4.352,4.8128,47.4624,0,m,xenopus_laevis,8,4.5824
1849,5.7856000000000005,4.5568,48.38399999999999,0,m,xenopus_laevis,8,5.171200000000001
1850,5.9904,5.9904,42.496,0,m,xenopus_laevis,8,5.9904
1851,5.017600000000002,5.4784,41.3696,0,m,xenopus_laevis,8,5.248000000000001
1852,5.9904,5.8368,59.4432,0,m,xenopus_laevis,8,5.913600000000001
1853,7.1168000000000005,5.4272,62.3616,0,m,xenopus_laevis,8,6.272
