time_pf,num_of_cells,meiotic,stage,cell_diameter_um,spindle_length__asters_um,spindle_length_poles_um,spindle_width_um,spindle_aspect_ratio_asters_um,spindle_aspect_ratio_poles_um,astere-to-pole_distance_1_um,aster-to-pole_distance_2_um,inner_aster_diameter_1_um,inner_aster_diameter_2_um,outer_aster_diameter_1_um,outer__diameter_2_um,centrosome,metaphase_plate_lengt_h_um,metaphase_plate_width_um,metaphase_plate_aspect_ratio_um,polar_body_diameter_1_um,polar_body_diameter_2_um,distance_between_chromosomes_um,microscope,fixation,organism,phylum,classification,genome,chromosomes,cleavage_type,num_of_cells_CAT,num_of_cells_NUM,classification_CAT,phylum_CAT,organism_CAT,cleavage_type_CAT,fixation_CAT,microscope_CAT,stage_CAT,day_old
420,16,0,a,35.9,15.1,13.8,9.8,1.540816326530612,1.4081632653061225,0.0,0.0,5.6,6.7,26.1,25.1,1,8.5,,,4.9011000000000005,5.9892,4.7,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
420,16,0,a,43.3,18.3,14.7,9.5,1.9263157894736842,1.5473684210526315,0.0,0.0,5.9,6.0,24.4,26.8,1,7.3,,,4.9011000000000005,5.9892,9.0,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
420,16,0,a,29.8,17.0,14.1,9.4,1.8085106382978722,1.5,0.0,0.0,3.9,4.0,18.2,20.2,1,7.3,,,4.9011000000000005,5.9892,10.1,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
420,16,0,m,35.5,15.8,11.7,6.8,2.323529411764706,1.7205882352941175,0.0,0.0,3.9,4.4,19.0,21.1,1,11.2,2.5,4.4799999999999995,4.9011000000000005,5.9892,0.0,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,2.0,140425
420,16,0,a,34.4,17.7,13.7,9.8,1.8061224489795917,1.3979591836734693,0.0,0.0,4.8,4.6,21.4,22.3,1,9.0,,,4.9011000000000005,5.9892,5.5,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
420,16,0,a,36.8,17.3,12.1,8.1,2.1358024691358026,1.4938271604938271,0.0,0.0,5.0,4.8,23.9,22.6,1,8.8,,,4.9011000000000005,5.9892,3.0,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
420,16,0,a,35.2,18.1,12.7,7.5,2.4133333333333336,1.6933333333333331,0.0,0.0,4.4,4.3,20.2,20.3,1,7.0,,,4.9011000000000005,5.9892,3.6,zlsm40,df,Strongylocentrotus_purpuratus,echinodermata,bd,814.0,42.0,rah,5.0,16.0,1,1,6,1,2.0,3.0,1.0,140425
45,1,0,m,194.44425,48.315960000000004,37.74078,15.70107,3.0772399588053556,2.403707518022657,3.1046400000000003,2.45784,5.5786500000000006,7.680750000000001,34.84635,38.09652,1,14.989590000000002,2.6033700000000004,5.757763975155279,4.9011000000000005,5.9892,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
45,1,0,m,160.06683,47.992560000000005,36.366330000000005,11.513040000000002,4.168539325842696,3.158707865168539,3.7676100000000003,2.06976,6.581190000000001,6.11226,30.18939,18.9189,1,11.56155,3.3310200000000005,3.4708737864077666,4.9011000000000005,5.9892,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
45,1,0,m,145.12575,39.81054,31.87107,21.27972,1.8708206686930091,1.4977203647416413,0.0,0.0,7.858620000000001,7.56756,28.459200000000003,30.383430000000004,1,13.38876,4.23654,3.1603053435114505,8.602440000000001,6.581190000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,153.76053000000002,46.48875,37.14249,11.998140000000001,3.87466307277628,3.095687331536388,3.42804,1.9404000000000001,6.581190000000001,5.0935500000000005,34.7655,31.046400000000002,1,9.702,3.36336,2.8846153846153846,8.602440000000001,6.581190000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,167.13312,50.96784,37.579080000000005,19.09677,2.6689246401354785,1.967823878069433,1.617,2.34465,9.03903,10.785390000000001,37.482060000000004,38.25822,1,15.94362,2.5872,6.1625,8.602440000000001,6.581190000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,158.01324000000002,44.04708,36.35016,13.14621,3.3505535055350553,2.765067650676507,2.34465,,8.61861,,26.30859,,1,13.82535,2.16678,6.380597014925373,8.602440000000001,6.581190000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,165.33825000000002,40.97478,33.197010000000006,13.50195,3.0347305389221555,2.4586826347305393,2.05359,1.87572,6.7105500000000005,5.88588,32.27532,31.822560000000003,1,,,,6.07992,7.939470000000001,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,165.32208,45.21132000000001,34.506780000000006,20.050800000000002,2.2548387096774194,1.720967741935484,2.81358,1.5038100000000003,6.5650200000000005,6.1446000000000005,30.237900000000003,29.7528,1,,2.21529,,4.786320000000001,7.939470000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,185.01714,46.133010000000006,37.33653,12.434730000000002,3.71001300390117,3.00260078023407,3.4442100000000004,0.0,7.40586,9.03903,25.48392,26.939220000000002,1,,,,8.844990000000001,7.939470000000001,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,126.49791,52.568670000000004,40.02075,9.84753,5.338259441707717,4.064039408866995,2.55486,3.1693200000000004,5.64333,6.93693,23.090760000000003,26.179230000000004,1,10.85007,1.97274,5.500000000000001,8.844990000000001,7.939470000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,187.70136,46.47258,37.88631,14.35896,3.2364864864864864,2.6385135135135136,0.0,3.3310200000000005,6.93693,5.95056,31.191930000000003,29.52642,1,,,,8.844990000000001,7.939470000000001,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,174.45813000000004,41.411370000000005,32.97063,13.162380000000002,3.146191646191646,2.5049140049140046,2.03742,2.70039,7.4382,6.209280000000001,29.397060000000003,30.49662,1,,,,6.969270000000001,6.27396,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,153.22692,48.47766000000001,36.75441000000001,12.127500000000001,3.9973333333333336,3.030666666666667,3.3148500000000003,3.46038,5.206740000000001,5.31993,31.83873,33.11616,1,,,,6.969270000000001,6.27396,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,153.12990000000002,50.51508,37.724610000000006,14.261940000000001,3.5419501133786846,2.6451247165532883,2.9106,1.9404000000000001,5.918220000000001,7.260330000000001,26.163060000000005,31.15959,1,14.391300000000001,2.03742,7.063492063492064,6.969270000000001,6.27396,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,165.69399,49.6419,36.52803,11.12496,4.462209302325581,3.28343023255814,2.70039,3.47655,7.066290000000001,8.05266,29.5911,29.882160000000002,1,12.4509,1.8433800000000002,6.75438596491228,7.599900000000001,7.89096,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,m,143.62194000000002,51.549960000000006,39.24459,13.06536,3.945544554455446,3.003712871287129,,,,,,,1,13.421100000000001,1.9404000000000001,6.916666666666667,5.6595,6.04758,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
90,1,0,p,143.54109000000003,37.724610000000006,30.383430000000004,13.162380000000002,2.866093366093366,2.308353808353808,1.39062,0.0,5.64333,6.581190000000001,19.03209,26.47029,1,,,,6.904590000000001,14.100240000000001,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,3.0,130523
90,1,0,m,171.74157,36.7059,31.515330000000002,16.477230000000002,2.2276741903827277,1.9126594700686947,0.0,0.0,7.01778,7.033950000000001,22.49247,24.67542,1,13.970880000000001,3.46038,4.037383177570094,4.656960000000001,7.033950000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,1.0,1.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,134.63142000000002,45.55089,37.676100000000005,23.672880000000003,1.9241803278688523,1.5915300546448088,0.0,0.0,12.54792,10.785390000000001,44.43516,43.15773,1,12.4509,,,8.182020000000001,8.29521,33.374880000000005,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,98.42679000000001,52.2291,44.4675,27.3273,1.9112426035502958,1.6272189349112425,0.0,0.0,14.908740000000002,12.98451,45.373020000000004,39.09906,1,13.06536,,,8.182020000000001,8.29521,34.65231000000001,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,70.53354,40.81308000000001,34.18338,11.8041,3.457534246575343,2.895890410958904,0.0,2.1506100000000004,6.93693,7.09863,39.87522,38.45226,1,9.394770000000001,,,8.182020000000001,8.29521,11.98197,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,65.16510000000001,36.09144,31.175760000000004,14.391300000000001,2.5078651685393254,2.166292134831461,0.0,0.0,7.84245,7.033950000000001,52.16442000000001,49.70658,1,12.515580000000002,,,8.182020000000001,8.29521,9.62115,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,m,66.08679000000001,36.49569,29.84982,12.58026,2.9010282776349614,2.372750642673522,0.0,0.0,9.03903,7.260330000000001,26.001360000000002,24.400530000000003,1,10.47816,2.9591100000000004,3.540983606557377,8.182020000000001,8.29521,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,71.53608,38.808,30.528960000000005,14.941080000000001,2.5974025974025974,2.0432900432900434,0.0,0.0,6.904590000000001,9.10371,31.143420000000003,24.35202,1,13.45344,3.18549,4.223350253807107,8.182020000000001,8.29521,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,69.28845,35.250600000000006,28.37835,14.56917,2.41953385127636,1.9478357380688125,,,,,,,1,17.12403,3.9131400000000003,4.37603305785124,8.182020000000001,8.29521,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,68.98122000000001,36.35016,29.574930000000002,17.44743,2.0834105653382764,1.6950880444856349,2.3284800000000003,0.0,7.69692,6.241620000000001,22.735020000000002,22.589489999999998,1,18.20742,3.96165,4.595918367346939,8.182020000000001,8.29521,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,90.05073,52.21293,39.84288,34.15104,1.5288825757575757,1.1666666666666667,0.0,0.0,17.64147,13.29174,48.315960000000004,43.44879,1,9.604980000000001,,,6.11226,4.851,25.72647,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,84.18102,53.732910000000004,41.91264,33.60126,1.5991337824831569,1.2473532242540903,0.0,0.0,8.2467,9.702,36.65739,42.009660000000004,1,9.475620000000001,,,6.11226,4.851,25.53243,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,106.8837,63.09534,41.10414,26.38944,2.3909313725490198,1.5575980392156863,0.0,0.0,15.81426,16.80063,56.400960000000005,65.11659,1,11.98197,,,6.11226,4.851,23.980110000000003,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,100.85229000000001,55.39842000000001,37.385040000000004,49.771260000000005,1.1130604288499026,0.751137102014295,0.0,0.0,13.631310000000001,13.14621,63.14385000000001,58.37370000000001,1,12.499410000000001,,,6.11226,4.851,20.50356,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,m,77.06622000000002,41.039460000000005,32.404680000000006,12.95217,3.168539325842697,2.5018726591760303,1.51998,2.7489000000000003,5.8697099999999995,7.066290000000001,31.580010000000005,30.884700000000002,1,14.03556,3.3148500000000003,4.234146341463414,5.95056,8.66712,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,65.45616000000001,37.853970000000004,30.302580000000003,10.769219999999999,3.515015015015016,2.8138138138138142,0.0,1.89189,4.81866,6.241620000000001,39.60033000000001,35.04039,1,11.56155,5.1582300000000005,2.2413793103448274,5.95056,8.66712,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,104.49054000000001,52.29378,43.56198,17.44743,2.997219647822057,2.4967562557924,3.60591,3.75144,11.28666,11.28666,63.16002000000001,58.48689,1,13.38876,,,5.95056,8.66712,14.97342,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,m,77.26026,31.515330000000002,22.298430000000003,14.860230000000001,2.120783460282916,1.500544069640914,,,,,,,1,15.523200000000001,4.220370000000001,3.6781609195402294,5.287590000000001,6.403320000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,76.82367,29.84982,21.70014,14.682360000000001,2.0330396475770924,1.4779735682819384,,,,,,,1,14.553,4.13952,3.515625,5.287590000000001,6.403320000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,85.84653,54.670770000000005,39.066720000000004,24.238830000000004,2.2555036691127417,1.6117411607738492,2.94294,5.982900000000001,9.475620000000001,10.00923,39.74586000000001,43.77219,1,7.97181,,,5.31993,5.061210000000001,23.996280000000002,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,83.46954000000001,51.582300000000004,36.544200000000004,29.30004,1.7604856512141283,1.2472406181015454,6.176940000000001,2.37699,9.29775,8.974350000000001,44.59686000000001,40.23096,1,9.2169,,,5.31993,5.061210000000001,23.96394,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,m,87.14013,44.12793,32.59872,10.59135,4.166412213740458,3.0778625954198473,,,,,,,1,12.17601,3.54123,3.4383561643835616,6.904590000000001,10.36497,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,m,89.54946,46.650450000000006,33.843810000000005,10.17093,4.586645468998411,3.3275039745627986,,,,,,,1,11.88495,3.0076200000000006,3.9516129032258056,6.904590000000001,10.36497,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,90.79455,45.03345,39.47097,31.24044,1.4415113871635612,1.263457556935818,1.1319000000000001,1.4553,8.27904,7.32501,59.586450000000006,53.50653,1,9.62115,,,6.904590000000001,10.36497,17.12403,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,a,96.03363,49.205310000000004,36.88377,36.20463,1.3590888789638231,1.0187583742742294,0.0,0.0,11.836440000000001,8.37606,51.85719,50.57976000000001,1,11.448360000000001,,,6.904590000000001,10.36497,18.272100000000002,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
150,2,0,m,69.06207,36.23697,26.55114,17.059350000000002,2.124170616113744,1.5563981042654027,3.3310200000000005,2.55486,7.389690000000001,7.858620000000001,40.50585,46.48875,1,21.11802,7.033950000000001,3.0022988505747126,6.904590000000001,10.36497,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,2.0,130523
150,2,0,a,86.10525000000001,48.33213,32.437020000000004,29.44557,1.6414058209774849,1.1015925315760573,0.0,0.0,16.29936,15.232140000000001,54.88098,54.44439,1,16.315530000000003,,,6.904590000000001,10.36497,23.80224,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,2.0,2.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,64.08171,33.81147,23.07459,13.695990000000002,2.4687131050767412,1.6847697756788664,,,,,,,1,,,,6.904590000000001,10.36497,,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,50.62827000000001,32.67957,23.349480000000003,10.688369999999999,3.0574886535552195,2.1845688350983363,,,,,,,1,10.36497,,,7.066290000000001,8.61861,12.66111,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,m,60.75069,36.10761,22.50864,15.86277,2.27624872579001,1.418960244648318,2.55486,2.6357100000000004,,,,,1,18.88656,3.78378,4.9914529914529915,7.066290000000001,8.61861,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,60.02304,31.88724,20.6976,15.571710000000001,2.0477673935617857,1.3291796469366564,3.83229,,,,,,1,16.07298,3.50889,4.580645161290323,7.066290000000001,8.61861,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,a,61.122600000000006,31.8549,23.88309,14.100240000000001,2.2591743119266052,1.693807339449541,,,,,,,1,18.466140000000003,,,7.066290000000001,8.61861,8.47308,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,m,60.6375,29.089830000000003,22.055880000000002,15.798090000000002,1.841351074718526,1.3961105424769702,,,,,,,1,17.99721,5.352270000000001,3.3625377643504524,7.066290000000001,8.61861,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,70.8246,34.24806,22.49247,14.747040000000002,2.3223684210526314,1.5252192982456139,,,,,,,1,18.04572,5.74035,3.1436619718309857,7.98798,6.04758,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,57.484350000000006,32.88978,21.91035,11.707080000000001,2.80939226519337,1.8715469613259668,,,,,,,1,17.64147,1.9404000000000001,9.091666666666667,7.98798,6.04758,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,49.09212000000001,34.490610000000004,21.829500000000003,13.66365,2.524260355029586,1.5976331360946747,,,,,,,1,16.719780000000004,4.10718,4.070866141732285,7.98798,6.04758,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,58.71327000000001,35.46081,22.864380000000004,10.85007,3.2682563338301045,2.107302533532042,,,,,,,1,,,,7.98798,6.04758,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,a,49.85211,32.388510000000004,25.354560000000003,11.28666,2.869627507163324,2.246418338108883,,,,,,,1,6.9854400000000005,,,4.301220000000001,6.7105500000000005,7.535220000000001,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,47.297250000000005,38.35524,28.97664,11.302830000000002,3.393419170243204,2.5636623748211727,,,,,,,1,9.394770000000001,,,4.301220000000001,6.7105500000000005,10.47816,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,51.76017000000001,37.44972,30.82002,16.39638,2.284023668639053,1.8796844181459564,,,,,,,1,11.707080000000001,,,4.301220000000001,6.7105500000000005,10.38114,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,59.57028,37.78929,29.316210000000005,16.18617,2.3346653346653348,1.8111888111888115,,,,,,,1,12.434730000000002,,,4.301220000000001,6.7105500000000005,9.394770000000001,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,m,61.85025,29.332380000000004,21.27972,15.55554,1.8856548856548858,1.367983367983368,1.9889100000000002,1.8433800000000002,7.56756,7.033950000000001,21.29589,18.53082,1,16.44489,7.1956500000000005,2.285393258426966,10.397310000000001,10.55901,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,66.31317000000001,32.69574,22.621830000000003,15.78192,2.07172131147541,1.4334016393442626,2.61954,2.61954,5.80503,5.70801,22.638,23.737560000000002,1,15.426180000000002,5.62716,2.741379310344828,10.397310000000001,10.55901,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,68.51229000000001,31.64469,20.50356,14.81172,2.13646288209607,1.3842794759825328,,,,,,,1,16.17,8.53776,1.893939393939394,10.397310000000001,10.55901,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,a,60.15240000000001,33.16467,22.71885,25.613280000000003,1.2948232323232323,0.8869949494949494,0.0,0.0,11.88495,8.05266,33.77913,41.81562000000001,1,11.88495,,,9.26541,8.66712,25.98519,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,59.05284,32.404680000000006,24.885630000000003,28.831110000000002,1.1239484015703871,0.8631519910263601,4.0425,0.0,12.515580000000002,10.397310000000001,36.81909,36.44718,1,11.41602,,,9.26541,8.66712,21.79716,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,m,73.28244000000001,38.40375,22.055880000000002,14.34279,2.677564825253664,1.5377677564825254,,,,,,,1,16.86531,7.16331,2.3544018058690748,10.106250000000001,7.260330000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,73.76754,39.9399,23.7699,13.84152,2.885514018691589,1.7172897196261683,,,,,,,1,15.89511,4.98036,3.1915584415584415,10.106250000000001,7.260330000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,68.10804,36.3825,25.56477,12.38622,2.93733681462141,2.063968668407311,,,,,,,1,15.60405,5.41695,2.8805970149253732,10.106250000000001,7.260330000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,59.829,35.897400000000005,20.374200000000002,15.08661,2.379421221864952,1.3504823151125402,,,,,,,1,19.92144,4.9480200000000005,4.026143790849673,10.106250000000001,7.260330000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,a,71.39055,38.54928,30.237900000000003,21.683970000000002,1.7777777777777777,1.3944817300521999,2.29614,2.73273,7.4382,4.98036,39.01821,39.907560000000004,1,8.634780000000001,,,6.403320000000001,4.656960000000001,20.89164,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,68.60931000000001,38.75949,28.24899,23.86692,1.6239837398373984,1.1836043360433603,4.75398,2.4255,9.71817,7.56756,39.89139,44.920260000000006,1,12.14367,,,6.403320000000001,4.656960000000001,23.75373,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,67.78464,40.06926000000001,31.612350000000003,24.529889999999998,1.633487145682268,1.2887277521423866,2.8782600000000005,1.8433800000000002,6.904590000000001,6.581190000000001,44.53218,39.27693,1,10.316460000000001,,,6.403320000000001,4.656960000000001,21.48993,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,a,75.49773,41.589240000000004,31.935750000000002,26.421780000000002,1.5740514075887393,1.2086903304773562,0.0,3.6867600000000005,9.62115,6.807570000000001,42.009660000000004,39.84288,1,12.030480000000003,,,6.403320000000001,4.656960000000001,27.84474,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,1.0,130523
210,4,0,m,68.44761000000001,30.18939,21.716310000000004,19.66272,1.535361842105263,1.1044407894736843,3.4927200000000003,1.51998,10.461990000000002,10.106250000000001,35.88123,35.4123,1,22.120560000000005,8.05266,2.7469879518072298,6.403320000000001,4.656960000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
210,4,0,m,64.8417,28.151970000000002,21.554610000000004,16.008300000000002,1.7585858585858585,1.3464646464646466,2.36082,2.31231,8.47308,6.04758,35.331450000000004,30.286410000000004,1,21.11802,7.4382,2.839130434782609,6.403320000000001,4.656960000000001,0.0,mm60,pf,urechis_caupo,annelida,bpl,,18.0,s,3.0,4.0,3,5,7,5,1.0,25.0,2.0,130523
